T,V,event
0.0,508.0,0
0.00010453065734850521,509.0,0
0.00020906131469701042,509.0,0
0.0003135919720455156,508.0,0
0.00041812262939402083,509.0,0
0.0005226532867425261,509.0,0
0.0006271839440910312,509.0,0
0.0007317146014395365,509.0,0
0.0008362452587880417,510.0,0
0.0009407759161365469,509.0,0
0.0010453065734850522,510.0,0
0.0011498372308335573,510.0,0
0.0012543678881820623,510.0,0
0.0013588985455305679,510.0,0
0.001463429202879073,510.0,0
0.0015679598602275783,510.0,0
0.0016724905175760833,510.0,0
0.0017770211749245884,510.0,0
0.0018815518322730937,510.0,0
0.001986082489621599,510.0,0
0.0020906131469701043,509.0,0
0.0021951438043186096,510.0,0
0.0022996744616671145,510.0,0
0.00240420511901562,508.0,0
0.0025087357763641247,509.0,0
0.0026132664337126304,509.0,0
0.0027177970910611357,508.0,0
0.0028223277484096406,508.0,0
0.002926858405758146,509.0,0
0.0030313890631066508,508.0,0
0.0031359197204551565,508.0,0
0.003240450377803662,508.0,0
0.0033449810351521667,508.0,0
0.0034495116925006724,508.0,0
0.003554042349849177,508.0,0
0.0036585730071976826,508.0,0
0.0037631036645461875,507.0,0
0.0038676343218946928,507.0,0
0.003972164979243198,507.0,0
0.004076695636591703,507.0,0
0.004181226293940209,507.0,0
0.0042857569512887135,507.0,0
0.004390287608637219,507.0,0
0.004494818265985724,507.0,0
0.004599348923334229,507.0,0
0.004703879580682735,507.0,0
0.00480841023803124,507.0,0
0.004912940895379745,506.0,0
0.005017471552728249,507.0,0
0.005122002210076755,506.0,0
0.005226532867425261,505.0,0
0.005331063524773766,506.0,0
0.0054355941821222714,507.0,0
0.005540124839470776,506.0,0
0.005644655496819281,505.0,0
0.005749186154167787,505.0,0
0.005853716811516292,505.0,0
0.0059582474688647975,505.0,0
0.0060627781262133015,505.0,0
0.006167308783561807,505.0,0
0.006271839440910313,505.0,0
0.006376370098258818,505.0,0
0.006480900755607324,505.0,0
0.0065854314129558285,505.0,0
0.006689962070304333,505.0,0
0.006794492727652839,505.0,0
0.006899023385001345,505.0,0
0.007003554042349849,504.0,0
0.007108084699698354,505.0,0
0.0072126153570468594,504.0,0
0.007317146014395365,504.0,0
0.007421676671743871,504.0,0
0.007526207329092375,505.0,0
0.007630737986440881,504.0,0
0.0077352686437893855,504.0,0
0.00783979930113789,504.0,0
0.007944329958486396,504.0,0
0.0080488606158349,504.0,0
0.008153391273183406,504.0,0
0.008257921930531912,504.0,0
0.008362452587880417,504.0,0
0.008466983245228923,504.0,0
0.008571513902577427,504.0,0
0.008676044559925933,504.0,0
0.008780575217274439,504.0,0
0.008885105874622944,504.0,0
0.008989636531971448,504.0,0
0.009094167189319952,504.0,0
0.009198697846668458,504.0,0
0.009303228504016964,504.0,0
0.00940775916136547,504.0,0
0.009512289818713975,504.0,0
0.00961682047606248,504.0,0
0.009721351133410985,504.0,0
0.00982588179075949,504.0,0
0.009930412448107995,505.0,0
0.010034943105456499,504.0,0
0.010139473762805004,504.0,0
0.01024400442015351,505.0,0
0.010348535077502016,505.0,0
0.010453065734850522,505.0,0
0.010557596392199026,506.0,0
0.010662127049547531,506.0,0
0.010766657706896037,506.0,0
0.010871188364244543,507.0,0
0.010975719021593049,507.0,0
0.011080249678941553,507.0,0
0.011184780336290057,508.0,0
0.011289310993638562,508.0,0
0.011393841650987068,508.0,0
0.011498372308335574,508.0,0
0.011602902965684078,508.0,0
0.011707433623032584,508.0,0
0.01181196428038109,508.0,0
0.011916494937729595,509.0,0
0.012021025595078099,509.0,0
0.012125556252426603,508.0,0
0.012230086909775109,509.0,0
0.012334617567123615,510.0,0
0.01243914822447212,509.0,0
0.012543678881820626,510.0,0
0.01264820953916913,510.0,0
0.012752740196517636,510.0,0
0.012857270853866141,510.0,0
0.012961801511214647,510.0,0
0.013066332168563153,510.0,0
0.013170862825911657,510.0,0
0.013275393483260161,510.0,0
0.013379924140608667,511.0,0
0.013484454797957172,510.0,0
0.013588985455305678,511.0,0
0.013693516112654182,511.0,0
0.01379804677000269,511.0,0
0.013902577427351194,511.0,0
0.014007108084699698,512.0,0
0.014111638742048203,512.0,0
0.014216169399396707,511.0,0
0.014320700056745215,512.0,0
0.014425230714093719,512.0,0
0.014529761371442223,512.0,0
0.01463429202879073,512.0,0
0.014738822686139234,512.0,0
0.014843353343487742,512.0,0
0.014947884000836246,512.0,0
0.01505241465818475,513.0,0
0.015156945315533257,512.0,0
0.015261475972881761,512.0,0
0.015366006630230267,513.0,0
0.015470537287578771,513.0,0
0.015575067944927275,512.0,0
0.01567959860227578,513.0,0
0.015784129259624288,513.0,0
0.015888659916972792,513.0,0
0.015993190574321296,513.0,0
0.0160977212316698,514.0,0
0.016202251889018308,513.0,0
0.016306782546366812,514.0,0
0.01641131320371532,514.0,0
0.016515843861063823,514.0,0
0.016620374518412327,514.0,0
0.016724905175760835,515.0,0
0.01682943583310934,515.0,0
0.016933966490457846,515.0,0
0.01703849714780635,515.0,0
0.017143027805154854,515.0,0
0.01724755846250336,515.0,0
0.017352089119851866,515.0,0
0.017456619777200373,516.0,0
0.017561150434548877,516.0,0
0.01766568109189738,516.0,0
0.01777021174924589,517.0,0
0.01787474240659439,517.0,0
0.017979273063942897,516.0,0
0.0180838037212914,517.0,0
0.018188334378639905,518.0,0
0.018292865035988412,517.0,0
0.018397395693336916,517.0,0
0.018501926350685424,518.0,0
0.018606457008033928,517.0,0
0.01871098766538243,516.0,0
0.01881551832273094,518.0,0
0.018920048980079443,517.0,0
0.01902457963742795,516.0,0
0.019129110294776454,517.0,0
0.01923364095212496,516.0,0
0.019338171609473466,516.0,0
0.01944270226682197,516.0,0
0.019547232924170477,516.0,0
0.01965176358151898,515.0,0
0.019756294238867485,515.0,0
0.01986082489621599,516.0,0
0.019965355553564497,515.0,0
0.020069886210912997,515.0,0
0.020174416868261505,515.0,0
0.02027894752561001,515.0,0
0.020383478182958516,514.0,0
0.02048800884030702,514.0,0
0.020592539497655524,514.0,0
0.020697070155004032,513.0,0
0.020801600812352536,513.0,0
0.020906131469701043,514.0,0
0.021010662127049547,513.0,0
0.02111519278439805,513.0,0
0.02121972344174656,513.0,0
0.021324254099095063,513.0,0
0.02142878475644357,513.0,0
0.021533315413792074,513.0,0
0.02163784607114058,513.0,0
0.021742376728489086,513.0,0
0.02184690738583759,513.0,0
0.021951438043186097,513.0,0
0.022055968700534598,513.0,0
0.022160499357883105,513.0,0
0.02226503001523161,513.0,0
0.022369560672580113,513.0,0
0.02247409132992862,513.0,0
0.022578621987277125,513.0,0
0.02268315264462563,513.0,0
0.022787683301974136,513.0,0
0.02289221395932264,513.0,0
0.022996744616671148,513.0,0
0.02310127527401965,513.0,0
0.023205805931368156,513.0,0
0.023310336588716663,513.0,0
0.023414867246065167,512.0,0
0.023519397903413675,512.0,0
0.02362392856076218,513.0,0
0.023728459218110683,512.0,0
0.02383298987545919,512.0,0
0.023937520532807694,512.0,0
0.024042051190156198,512.0,0
0.024146581847504706,511.0,0
0.024251112504853206,511.0,0
0.024355643162201714,511.0,0
0.024460173819550218,510.0,0
0.024564704476898725,510.0,0
0.02466923513424723,510.0,0
0.024773765791595733,510.0,0
0.02487829644894424,510.0,0
0.024982827106292745,510.0,0
0.025087357763641252,510.0,0
0.025191888420989756,510.0,0
0.02529641907833826,510.0,0
0.025400949735686768,510.0,0
0.02550548039303527,510.0,0
0.02561001105038378,510.0,0
0.025714541707732283,511.0,0
0.025819072365080787,511.0,0
0.025923603022429294,511.0,0
0.0260281336797778,511.0,0
0.026132664337126306,512.0,0
0.026237194994474806,512.0,0
0.026341725651823314,512.0,0
0.026446256309171818,512.0,0
0.026550786966520322,512.0,0
0.02665531762386883,512.0,0
0.026759848281217333,512.0,0
0.026864378938565837,512.0,0
0.026968909595914345,512.0,0
0.02707344025326285,512.0,0
0.027177970910611356,513.0,0
0.02728250156795986,512.0,0
0.027387032225308364,512.0,0
0.02749156288265687,513.0,0
0.02759609354000538,513.0,0
0.027700624197353883,512.0,0
0.027805154854702387,513.0,0
0.02790968551205089,513.0,0
0.028014216169399395,512.0,0
0.028118746826747906,513.0,0
0.028223277484096407,513.0,0
0.028327808141444914,512.0,0
0.028432338798793415,513.0,0
0.028536869456141922,513.0,0
0.02864140011349043,513.0,0
0.028745930770838934,512.0,0
0.028850461428187438,513.0,0
0.028954992085535942,513.0,0
0.029059522742884446,512.0,0
0.029164053400232957,512.0,0
0.02926858405758146,513.0,0
0.029373114714929965,512.0,0
0.02947764537227847,512.0,0
0.029582176029626973,512.0,0
0.029686706686975484,512.0,0
0.029791237344323988,512.0,0
0.02989576800167249,512.0,0
0.030000298659020996,512.0,0
0.0301048293163695,512.0,0
0.030209359973718007,512.0,0
0.030313890631066515,512.0,0
0.030418421288415015,512.0,0
0.030522951945763523,512.0,0
0.030627482603112023,512.0,0
0.030732013260460534,512.0,0
0.030836543917809038,511.0,0
0.030941074575157542,512.0,0
0.031045605232506046,512.0,0
