min,max,mean,sd,median,max_median_distance,min_median_distance,proportion_above_mean,min_index,max_index,crossings,proportion_increasing,file_num,index,previous_L,previous_R,previous_B,label
501.1565647828514,780.5008933728585,576.586925033231,96.91180837118361,521.6607420080418,258.84015136481673,20.504177225190404,0.3,0,7,4,0.3,257,28,0,0,0,0
439.5647757985405,804.6024375890419,534.6811875011584,126.40326848530644,472.5226764619498,332.07976112709207,32.957900663409305,0.3,6,1,1,0.4,235,38,1,0,0,1
504.48959595970587,697.3642665236827,530.813262831174,57.446312724678904,507.162119255969,190.20214726771366,2.6725232962631367,0.2,8,0,6,0.4,334,5,0,0,0,0
449.4155194513299,784.3519334885983,567.8102736542336,102.7748234308674,532.3267521080961,252.0251813805022,82.91123265676623,0.3,9,5,4,0.3,304,34,0,0,0,1
498.18918413147,550.5176793323798,514.4321917581041,16.150708469151517,508.44633016252874,42.07134916985103,10.257146031058767,0.3,4,8,3,0.6,377,24,0,0,0,0
505.6013548729852,511.8647507597426,507.07497314862576,1.8119867569096184,506.6647708041781,5.199979955564515,1.0634159311928784,0.4,7,2,5,0.5,236,4,0,0,0,0
39.37171699920222,605.0756578582742,467.79863550233785,180.1862827944433,568.8885043853111,36.18715347296313,529.5167873861088,0.6,1,7,1,0.6,303,42,0,1,0,2
240.57997624944616,491.677511834576,429.8728947598826,80.81766173496281,468.84807709298474,22.829434741591285,228.26810084353858,0.7,8,6,3,0.6,27,27,0,0,0,0
496.0156267645408,626.7995266699302,581.9583886434251,38.32507233571195,590.343538645122,36.45598802480822,94.32791188058115,0.5,0,4,2,0.4,165,30,0,1,0,0
125.57044093548193,577.4678050177265,444.7643092813232,129.83946163863789,471.70273685824634,105.76506815948017,346.1322959227644,0.7,4,9,2,0.6,331,21,0,1,0,2
501.652236387439,555.1441663710141,515.1462066173445,15.509902731357915,509.89698456713177,45.24718180388231,8.244748179692749,0.3,6,1,2,0.4,40,0,0,0,0,0
434.2882031155674,509.3950013054689,484.69173814689896,24.58321411613899,494.41552309116923,14.979478214299661,60.127319975601836,0.6,1,8,1,0.7,150,18,0,0,0,0
503.5842996487262,512.5962421017703,507.5365671634416,2.7975465997648374,508.0654778596539,4.530764242116334,4.481178210927737,0.6,3,2,3,0.6,89,0,0,0,0,0
460.96708376875193,510.2622489151234,494.4859936321378,16.86970842232421,502.96708069219824,7.295168222925156,41.999996923446304,0.7,1,6,3,0.6,369,14,0,0,1,0
461.90666895910886,566.4736495374977,515.8711916842242,30.951958704039146,514.4780305037216,51.995619033776165,52.57136154461273,0.5,7,3,2,0.5,420,11,0,0,0,0
236.99979850314483,517.3043312040785,441.30448874785986,104.21471908358438,496.88298995206924,20.421341252009256,259.88319144892444,0.7,8,3,4,0.5,130,7,0,0,0,0
426.0033336823012,1009.0023543331494,663.4203114804213,187.07486972634365,622.098501957769,386.9038523753803,196.0951682754678,0.3,9,6,4,0.3,179,24,0,0,0,1
20.083174627219652,814.2682730455114,482.63677375305724,242.38365185563256,497.4110090923203,316.8572639531911,477.32783446510064,0.6,6,8,4,0.5,377,34,0,0,0,0
503.5060498883415,508.54821426017975,505.93921961698845,1.6759612431441788,505.5501903698366,2.99802389034312,2.0441404814951056,0.4,8,5,3,0.4,72,2,0,0,0,0
414.9955778003279,571.4984134097033,461.6434452771521,49.1021666212051,447.9493321056798,123.5490813040235,32.95375430535188,0.3,3,0,2,0.6,404,24,1,0,0,0
499.6344151942657,653.8595137583519,532.9709747248708,56.97291821766491,506.2284264839009,147.63108727445103,6.594011289635148,0.2,2,0,4,0.5,102,5,0,0,0,0
20.807472563311645,921.2159420519034,455.4990994883563,265.2963896540812,509.6745382754414,411.541403776462,488.8670657121298,0.7,6,9,4,0.4,433,12,0,0,0,0
67.42139149558922,489.8666858921527,413.6863963183092,123.68905378710714,461.26765599805856,28.599029894094144,393.84626450246935,0.8,9,7,2,0.7,415,24,0,0,0,0
402.0867723580951,1009.47902409618,586.3268039584372,204.8975302139381,518.5099538062951,490.9690702898848,116.42318144820001,0.4,8,2,2,0.3,109,125,1,0,0,1
56.277928959098695,511.288088255936,428.48113765995276,152.18764339748319,506.9911417039347,4.296946552001259,450.713212744836,0.8,8,3,4,0.5,428,5,0,0,0,0
434.7155631455032,487.78562883465486,459.44000050975757,18.463054583320243,460.8385343459299,26.947094488724986,26.12297120042666,0.5,1,9,2,0.8,257,38,0,0,0,0
502.2596310965032,511.9212943139507,507.36000822167244,2.6363516255269213,507.2989750931916,4.6223192207590955,5.0393439966883875,0.5,0,2,3,0.5,306,7,0,0,0,0
535.2497600104862,756.2914739089916,574.4195499935882,61.629583166725546,554.3118626606272,201.97961124836445,19.062102650141014,0.1,1,9,3,0.5,289,27,0,1,0,0
383.44204986042905,781.5180110919666,502.58394019194327,103.46248671660345,493.2150275881653,288.30298350380133,109.77297772773625,0.4,3,1,2,0.7,157,13,0,0,1,3
202.9242439912166,520.5758437565368,450.7211293665952,100.69431712002161,500.59413506148496,19.981708695051793,297.66989107026836,0.7,7,0,1,0.4,204,6,0,0,0,0
438.8087462504939,540.2986356142586,467.8777849846073,30.07473698252159,459.11122990964304,81.18740570461557,20.302483659149118,0.4,3,0,2,0.4,331,37,1,0,0,1
164.06088925158076,484.2737784540715,412.91744721295373,103.88146395233738,462.659813110311,21.61396534376047,298.59892385873025,0.8,7,6,3,0.7,340,34,0,0,0,0
380.3868669826394,905.5525927134532,566.1462970387842,184.65102400379973,506.22176276007156,399.3308299533817,125.83489577743217,0.3,9,3,4,0.2,286,16,1,0,0,1
431.3024683985617,746.574450615556,540.1398233320991,110.7920686747478,506.8968734969352,239.67757711862077,75.5944050983735,0.3,9,3,2,0.3,304,12,1,0,0,1
74.68740907091107,623.2564883687734,465.0484613349824,184.26349428580758,535.9866894876966,87.26979888107678,461.2992804167855,0.7,2,8,2,0.6,213,18,0,1,0,2
502.17880223219015,511.7167016025208,505.94843969199536,2.731362154084723,505.8620725961939,5.854629006326888,3.6832703640037607,0.5,5,4,1,0.6,370,4,0,0,0,0
502.3359732409293,513.986945205687,507.9852212413847,3.723674218195058,508.14210645400794,5.844838751679049,5.806133213078624,0.5,3,8,4,0.4,272,5,0,0,0,0
449.15700564316336,525.9830382542369,501.49019379876773,20.44713356527023,507.5173218520581,18.465716402178828,58.360316208894744,0.6,3,0,2,0.4,404,12,0,0,0,0
392.7271479396263,816.7288264532207,503.28010631572386,144.669232823931,429.013999958529,387.7148264946917,36.286852018902664,0.3,5,1,2,0.5,202,28,1,0,0,1
250.21208642542075,499.2736216198821,436.1086205856801,77.47392114433873,469.22472476191075,30.04889685797133,219.01263833649,0.8,0,8,2,0.6,431,27,0,0,0,0
137.20596398149183,558.072597418839,439.19906539795204,119.92623437116094,457.58070827251663,100.49188914632236,320.3747442910248,0.7,4,9,2,0.6,39,26,0,0,0,2
371.4635117148874,500.3110859234597,436.2997431195704,34.838458092445656,436.737626945642,63.57345897781772,65.2741152307546,0.5,0,1,6,0.4,48,18,1,0,0,0
379.0475776509049,509.04187490852337,491.2900753169971,37.59275446362887,503.8635391923549,5.178335716168476,124.81596154145001,0.9,0,1,7,0.5,342,6,0,0,0,0
209.4378555969896,587.3806438544198,490.243737219727,125.52753469625578,547.8876967790402,39.49294707537956,338.4498411820506,0.7,1,6,1,0.5,70,14,0,1,0,2
447.64767303528106,640.7769626993958,500.8333983329191,52.12266456444203,498.7614036160552,142.01555908334058,51.11373058077413,0.5,4,3,2,0.7,80,11,0,0,1,3
506.3365072377448,1013.4492419154872,623.1013576357827,159.04088565152227,532.7439493182421,480.70529259724503,26.407442080497333,0.3,0,7,3,0.4,372,47,0,0,0,0
129.0593808803115,511.2867948664679,426.6052362013641,140.48895053115118,504.57754381301584,6.709251053452078,375.51816293270434,0.7,9,3,6,0.5,240,7,0,0,0,0
448.5790822641964,791.7906804777235,543.6608803044936,98.73013864214005,506.3825217326567,285.4081587450668,57.80343946846028,0.3,9,5,4,0.4,47,12,1,0,0,1
386.0525852831004,944.6823079631,537.3796329569375,181.25527453381838,429.9046902534076,514.7776177096924,43.85210497030715,0.3,6,1,1,0.4,109,91,1,0,0,1
495.2105696993029,775.2528092489947,563.5112734593245,92.23717684067122,515.9693551332583,259.2834541157364,20.75878543395544,0.3,1,9,4,0.6,289,7,0,0,0,0
428.9599449970194,774.5369156970687,518.5011248528261,108.68026388613167,462.2228555817484,312.31406011532033,33.26291058472896,0.4,7,1,1,0.3,128,109,1,0,0,1
478.2844811719814,516.8760151601031,502.7056510068131,11.016999713739569,507.3811040893568,9.494911070746241,29.09662291737544,0.7,1,9,3,0.6,94,19,0,0,0,0
242.4337763864356,511.78061848157535,468.0937709686283,84.43739150979344,507.16117263399354,4.619445847581801,264.727396247558,0.8,9,2,4,0.3,36,3,0,0,0,0
390.629640970566,969.7197321511252,563.1307944984595,172.8194402434085,506.14022032242235,463.57951182870283,115.51057935185634,0.3,9,4,2,0.4,258,14,1,0,0,1
502.1423307485062,510.1965273125795,505.87861483775606,2.8159123084659696,506.7388933086969,3.4576340038826174,4.596562560190705,0.6,9,4,5,0.4,23,9,0,0,0,0
