min,max,sd,min_median_distance,min_index,previous_L,previous_R,previous_B,label,file_num,index
190.82138563056668,584.2830270465672,115.71243159604056,283.6542197874534,22,0,0,0,2,236,35
427.5714765278561,718.1540653674537,73.08250648195165,26.37807326919915,25,1,0,0,1,332,21
437.4105289533885,491.0278280103799,16.86106622637607,22.268858462002697,10,1,0,0,0,6,35
498.20577494530113,512.5668569267851,2.6537354852458934,9.07401102105706,45,0,0,0,0,270,1
263.96782360196164,591.2709572408395,102.33608182722186,279.82075418811985,18,0,0,0,0,115,172
39.2221062329188,620.0462971861282,166.92054199081255,537.1779649396099,1,0,1,0,2,278,41
501.593289196532,510.77573169447896,1.9574343096566869,4.462218404727366,40,0,0,0,0,372,0
197.46164176438973,586.812999087865,127.46506591093454,361.9378021329411,7,0,1,0,2,330,12
412.0349267637498,793.827405525727,71.1007610792751,74.85304265572245,8,0,0,1,3,242,13
117.4347283764811,630.3869352522808,129.61561671602,473.99319033143695,1,0,1,0,0,256,16
477.9060248083279,1013.5782610371336,151.0619876289001,116.00032838399562,49,0,0,0,0,362,42
504.9435503329405,703.1936156868408,33.893974346754874,2.851932907081732,17,0,0,0,0,242,3
164.00220285188533,574.5548559204557,112.98587993555977,326.7775511954373,17,0,1,0,2,46,27
503.1411896322304,514.2679925194523,2.4847368509441927,6.635418180619467,2,0,0,0,0,340,2
172.07229739463185,519.1813532852026,110.17624735597464,328.26228897732835,36,0,0,0,0,355,8
435.5044706065693,907.6882607053016,121.87469768195793,114.66506936414254,46,1,0,0,1,321,22
385.7089101746863,955.941121288974,191.52919306102763,38.12177380601713,31,1,0,0,1,307,14
499.1277650905973,512.603985868822,3.5081408136037577,8.143034395365532,44,0,0,0,0,389,2
438.7334403848708,567.819243649068,27.017807561162325,107.04696707228874,1,0,1,0,2,55,34
19.829942930172525,583.3018912415683,153.1421553359868,439.9833661324808,32,0,0,0,0,432,31
152.23349933124413,571.1372845038462,128.0097183525188,394.4725274179976,4,0,1,0,2,305,37
423.5211445233238,1001.748502798658,151.8954388421228,84.43635575128548,49,0,0,0,0,376,17
19.97632278021695,613.2639549401715,161.44046071112524,392.2748349577911,26,0,1,0,2,259,21
425.98684818401273,933.3726846066584,150.73667388258434,26.640787739223697,30,1,0,0,1,62,32
458.5116072280923,512.9247736282333,16.65203829374966,45.55461622245025,1,0,0,1,0,201,14
489.6588578077096,872.4178358135421,119.07097003708272,17.683609797473707,38,0,0,0,0,34,7
74.05345228842488,613.3680570104532,156.4980673201009,432.48776712545776,22,0,1,0,2,441,11
416.2011583728224,516.3757713569225,26.34627279921092,83.26864580182973,1,0,0,1,0,316,18
386.4808447495781,884.3014340901809,124.62460043555495,41.71748264215756,25,1,0,0,1,74,42
502.54050456604,513.4153345493584,2.7768310337080995,4.927128121912176,27,0,0,0,0,234,0
194.5654521812528,554.5574955921962,104.78886424318296,311.9708346497464,33,0,0,0,0,6,13
20.39015438511714,880.659889869017,181.47433340740488,395.2470491043147,48,0,0,0,0,109,22
503.6838841641309,515.2550990999413,2.8723611424278697,4.274903864320493,27,0,0,0,0,336,1
432.029335922446,869.3328167822581,121.16260622549322,99.16254903755004,45,0,0,0,1,65,42
455.7756896838198,512.9045061564492,16.19687755009854,47.31653558509117,1,0,0,0,0,367,21
540.084183227483,639.3682854709435,32.37760557981169,49.611326795127525,48,0,0,0,0,341,17
519.2935046456187,596.6705237266841,23.079706824264505,35.806960302229754,46,0,0,0,0,128,52
497.4642374868737,567.5052109781309,16.381767928887193,13.425901569338066,47,0,0,0,0,418,3
502.8322747246031,511.1582030241968,2.2941024274638453,4.335583788159852,47,0,0,0,0,132,3
407.5177940559243,1013.4511772279708,190.44537221003216,37.20721957924269,36,1,0,0,1,408,28
528.5466972907403,635.5026702603691,36.38708399735031,51.65116447594346,48,0,0,0,0,209,54
501.1979955002151,514.1226128681475,2.7905232792071337,7.352983544012886,21,0,0,0,0,42,4
426.43002922966144,742.9167165695301,72.56994586973836,62.18683356994888,20,0,0,1,3,276,9
497.74246433421024,521.983840232165,5.279790979700661,10.577913274779805,44,1,0,0,0,438,0
439.9129126817939,928.0887835112673,142.45051331685897,24.222992227725967,28,1,0,0,1,287,25
503.7009843075242,513.9291946959236,2.22436626452092,4.807002851360835,1,0,0,0,0,100,1
496.6195878214446,734.5014005850081,65.26143876553425,16.18168176494055,33,0,0,0,0,9,3
421.2646467635818,489.01665579955136,20.745768153257657,29.22458152125415,14,0,0,0,0,405,21
409.0064107068017,771.7331436033932,114.16550593383026,58.3455655783535,1,1,0,0,0,115,144
205.43285625737585,512.0292679802844,95.07539217127928,299.3350802826229,46,0,0,0,0,70,6
445.4059209182406,682.8332114156574,50.26364638685675,51.13285728147304,23,0,0,1,3,266,10
388.3896069882689,1013.6344101064452,206.02594967668685,39.65805257021617,30,1,0,0,1,259,37
421.3790224295689,818.6088576342859,129.77077386863698,34.2455130795542,35,1,0,0,1,117,38
433.18167106505,780.1303490795239,112.23705731501336,93.37695713211912,42,1,0,0,1,159,41
503.5169983357971,510.0574205993287,1.6367711591202692,3.086903803051712,35,0,0,0,0,213,8
20.30056122475257,626.2442454241366,211.6403515067356,552.0826228232738,6,0,1,0,2,300,44
23.57883354512784,617.5636795554669,171.59460838756044,442.60282534476767,28,0,0,0,0,209,44
179.80465488890056,490.7526429482474,81.39114152972296,278.18569374580863,48,0,0,0,0,24,21
502.2524681752897,511.43661867263233,2.4336391052451374,4.435100192409948,35,0,0,0,0,206,2
516.6865152198015,592.9330734805827,23.43157363107323,20.7006838238475,46,0,0,0,0,374,22
177.8901802488422,578.7250698011243,119.6322269823584,298.5196663426068,17,0,1,0,2,321,34
502.125099557523,518.0609120912413,3.640014072736135,4.842505284774177,1,0,0,0,0,304,3
388.48220242124046,484.2361154929112,31.463559808994383,51.933511001159445,1,0,0,0,0,329,48
22.072132340286487,597.6490626118618,150.62851408111297,458.0420899722994,24,0,0,0,0,416,32
20.02531117730811,615.4806009050577,174.5706406028433,378.77875863443467,27,0,0,0,2,322,25
442.2097545519565,795.2558080860791,110.12003053293472,110.7235779445772,46,1,0,0,1,226,31
467.010985899444,617.7361499105949,32.245250513769605,39.93503568005031,36,0,0,0,0,211,6
514.1819079268662,565.1613399072775,14.092912104487612,17.866986376589466,46,0,0,0,0,48,34
213.25493111712325,514.6563166435351,96.39692079111856,291.0967784938279,43,0,0,0,0,313,7
503.9889414547703,513.0300255128436,2.0111673363171483,3.548336247927807,32,0,0,0,0,117,5
20.025311177308904,623.8770191271951,208.34102662006404,502.64100900002376,12,0,1,0,2,322,28
33.07165232094652,508.9404530960061,153.9227376333927,470.2488768140447,38,0,0,0,0,72,8
422.22105118883246,513.5108314533502,21.38785823368474,83.64192936713391,45,0,0,0,0,67,2
159.3610166044983,589.839035342319,126.05446518703532,311.14428012565486,21,0,0,0,0,265,41
502.5893369142461,999.7105062145232,161.16325008975468,7.191580068628923,34,0,0,0,0,125,7
477.0218249512137,753.9083396341474,73.10002684247716,32.47464002355787,49,0,0,0,1,0,5
397.2818204943055,1012.768375154224,182.87698357881072,107.00961428278345,41,1,0,0,1,382,13
423.0808678565484,491.7796124034995,22.281767425264608,30.08199444024143,6,0,0,0,0,176,24
188.10594258243177,585.3339927543502,128.37883229367367,370.45560945747854,6,0,1,0,2,61,28
508.2084272981159,556.6818385039284,13.780232723577845,18.0206092193456,43,0,0,0,0,96,36
502.2061788928972,519.4788266400881,3.806220100738596,7.475008804514573,8,0,0,0,0,55,0
521.9619608849323,764.5488975967733,62.50295192425912,49.51834978052352,49,0,0,0,0,289,30
471.3998559317328,634.2805915463339,31.725242561807605,37.45861768815172,45,0,0,0,0,223,4
429.7988726391857,513.3596677036637,22.501427063314647,68.53188511296253,1,0,0,1,0,284,13
200.85178157328195,512.8431466819395,79.82307500577892,307.20705125885684,48,0,0,0,0,321,5
511.109918508654,584.6290949840254,21.13747148583153,26.8552428428535,47,0,0,0,0,85,25
515.2666477895076,563.6747610520973,14.36590270949812,21.660285800706674,0,0,0,0,0,257,22
432.9715826918438,817.0300678197467,109.89461380492656,73.28361927034365,49,0,0,0,1,107,11
478.9819080112105,514.0413288390879,8.018505079168133,27.74453016066832,1,0,0,0,0,366,18
500.9966667951392,518.372409776461,3.3515011719707783,5.943513416419023,48,0,0,0,0,153,4
501.69292473014593,519.3200872190284,3.635773025432468,7.581237308696075,17,0,0,0,0,23,3
20.033799334220124,504.0994808116226,144.7818207424058,398.68101976366296,36,0,0,0,0,260,22
480.5857722643695,509.3031829849261,7.425584827495824,24.27117816602646,1,0,0,0,0,246,14
499.23307456414926,509.63616239380514,2.3854759313727056,4.447887693018913,16,0,0,0,0,152,37
213.2132418901742,510.7245657238137,96.18299026767124,292.1367910259441,39,0,0,0,0,255,7
498.0802137462793,511.0311214268018,2.9992299110989995,6.867202850911951,26,0,0,0,0,309,11
39.48438078626711,512.1756240289296,102.74257530999743,465.9531483520336,49,0,0,0,0,357,6
501.0318690200686,510.7334942125313,2.1116864563957463,4.210554231001311,44,0,0,0,0,167,12
396.3118713941582,1013.0909357282246,203.72031936304276,114.55695845086734,36,1,0,0,1,393,25
418.1417657128686,952.6390775239116,148.67313214789615,88.74405495359463,42,1,0,0,1,409,11
362.56343175812265,565.3171388402931,46.31795940132782,182.85591994874608,1,0,1,0,2,39,31
445.7134262798326,504.8069410123449,14.43647719260722,38.51236858379747,1,0,0,0,0,152,27
50.72506588023855,511.8399793890412,124.13368133719266,455.3922165154669,48,0,0,0,0,267,5
61.94409020722842,751.0932269444739,151.80544442997726,376.3318216080106,45,1,0,0,0,289,16
547.9899731388278,828.6637277195869,47.46028419890264,53.27033387271297,46,0,0,0,0,260,32
83.29527020368835,574.2195290824197,136.19946175329528,428.127134567354,9,0,1,0,2,235,24
500.02249634906354,512.4129511750334,2.896358593430981,7.529090154844084,38,0,0,0,0,365,4
448.18399295506,514.4379299745125,16.854133499835452,55.63260290549846,1,0,0,0,0,298,16
39.9158846185952,609.8071564282125,163.14686401025438,464.9676248477003,26,0,0,0,2,442,10
498.0272143301507,783.9544235273096,89.86082695310529,11.95995528613281,0,0,0,0,1,282,5
497.2195327916967,934.0854307339362,111.81365983323434,78.23737489344217,1,0,0,0,0,255,17
499.0239774284758,510.60549797013033,2.7772169725558404,4.5584574462474166,33,0,0,0,0,115,204
31.97843879008061,510.7240284915032,112.3997567781691,474.2192643776121,49,0,0,0,0,161,6
208.07343156381248,580.9871652717761,108.84995150804694,299.9228817738976,27,0,0,0,2,63,10
441.6385575874834,882.0508357220992,116.59607377858036,104.13910130838345,49,0,0,0,0,25,18
499.70499832501264,516.8806834515682,3.338666436693102,7.200010511088976,21,0,0,0,0,11,1
24.20986835582957,636.9338998228919,188.4639757648777,481.2358450560967,20,0,1,0,2,132,14
32.711285426579444,478.7774121076012,114.32441654243462,409.6244999622159,46,1,0,0,1,128,113
390.138184739278,1012.8917551201238,179.74822044434794,213.52815413615417,49,0,0,0,1,132,24
500.2146843409641,510.80967469746406,2.5232624082085326,6.915883137109006,35,0,0,0,0,175,6
449.623237416884,553.3926965037084,20.69780164551074,57.55902812417543,21,1,0,0,0,17,0
20.056500184975704,617.8021294435802,174.5485463703185,566.1371321170278,2,0,1,0,2,348,30
380.1167644199148,948.8360838680044,185.3748662838989,51.43456128817832,34,1,0,0,1,205,16
410.9871252554159,509.7164989737933,24.117104353497822,33.832166678392355,15,0,0,0,0,399,18
504.14645568842576,711.6638656064777,37.368086283696215,5.844400447134774,29,0,0,0,0,273,5
421.2259458964935,498.5112638365828,20.091990521258168,31.1874735676613,14,0,0,0,0,354,19
421.9928401915464,929.487102371553,150.57497553108345,42.96331707104508,36,1,0,0,1,128,89
165.15869451960796,591.3242725429471,140.1983496680446,388.6480416068531,6,0,1,0,2,207,35
229.6558590515652,513.2843655737433,58.46084582378028,275.2342090466021,49,0,0,0,0,371,4
207.47866475376443,561.8539850379284,87.2531431059514,337.1123875407899,1,0,1,0,2,18,23
60.2203463852894,577.1838659036894,154.19420514177955,444.2834565060502,31,0,0,0,0,129,19
347.7775405316541,1012.5919803356496,121.4083100096073,249.2721803520473,1,0,0,0,0,267,16
37.58546716003395,509.2797756678431,128.1009819631467,467.142531675804,48,0,0,0,0,288,7
429.2410059789975,795.9113816790075,118.07461031549369,44.089511114763184,35,1,0,0,1,137,13
58.97732461095152,572.0693318467065,137.47156601779665,493.4684958798049,1,0,1,0,2,126,23
431.2557569955867,725.7802992701685,73.70107744821345,29.9904962792732,20,1,0,0,1,281,38
525.3083107218654,577.8058846817872,17.50269420298505,29.55238081294556,47,0,0,0,0,17,19
133.86562748810564,512.8940708449551,103.9622362197145,373.8761794340601,42,0,0,0,0,343,6
252.2947547972476,515.762298129597,68.8218337729532,253.644209920712,42,0,0,0,0,147,4
549.403587585995,1013.2806883111456,136.3883156745346,49.69028275844266,33,0,0,0,0,436,19
448.9083886389764,688.4149021732893,50.98716556184689,52.63968981253737,33,0,0,0,0,78,10
499.4207461004708,515.5773954279834,3.952434384297317,8.416796129269812,19,0,0,0,0,37,3
532.089012487143,629.3285570670391,32.49775193415121,45.54923854233402,49,0,0,0,0,167,60
424.2364165084732,771.4224573092416,70.0406146160617,67.81289772409184,25,0,0,1,3,353,12
437.8936027813563,957.2776236119532,156.19566486545295,20.098420414185966,37,1,0,0,1,207,23
504.00352399741183,511.9767245302567,1.775985870024675,4.261481073132416,4,0,0,0,0,237,4
409.0499411267185,1013.562308727645,174.7246535204428,144.48660443176084,40,1,0,0,1,439,25
390.9951605128578,954.4930658133658,164.44462152293647,116.3837206456829,49,0,0,0,1,230,15
450.20365784836434,717.9228007939583,57.88609602756009,58.2729514004223,49,0,0,0,0,335,5
218.37350672337777,511.5242063612191,69.39226947303858,286.80400338833806,49,0,0,0,0,131,7
488.7398815712169,516.4528607951548,6.340491265481991,16.143312022871612,1,0,0,0,0,250,16
56.61385196407954,624.7793491585849,172.18339511380222,446.1079203648638,20,0,1,0,2,359,16
381.0356764789346,475.8116935410666,31.798083680586736,45.91502265117441,10,0,0,0,0,165,45
502.037640853112,515.0408106759644,3.2753423213713293,4.531854811620462,21,0,0,0,0,88,0
436.8402900068714,698.5791212542135,63.78482870229565,21.036961772479856,21,1,0,0,1,235,40
500.64598296686216,512.3908504679472,3.0939207355716327,6.48710094154427,39,0,0,0,0,103,5
403.4544668170519,495.5025053682977,25.397742180677696,61.44398038215383,1,0,0,0,0,189,24
39.803699934291465,520.7612493904949,115.07142618186464,395.0389933361242,36,0,0,0,0,363,19
519.2766013196483,982.5103214955952,127.71757309730542,39.67632308579061,41,0,0,0,0,339,35
485.6132679537492,514.361609821149,6.370876158906806,20.52296497307634,14,0,0,0,0,429,5
422.3117368245005,490.8337265053135,21.958991829913167,36.54636387551511,6,0,0,0,0,96,54
536.9417392243555,921.1177792155218,104.44852221837692,37.2220820591491,39,0,0,0,0,265,23
497.0396359971694,516.4037808192314,4.01667313493328,11.881221292668556,21,0,0,0,0,73,2
409.44103689890807,512.8981738966025,33.300644941819684,82.95558142404747,5,0,0,1,3,238,14
500.82127134922206,579.445233069996,14.4813906481824,3.7486560196518894,21,0,0,0,0,243,15
500.5038995844175,516.5232592115772,3.8893417107872303,6.208274304459849,13,0,0,0,0,66,8
39.52292938270066,614.1824066681801,179.0213319582953,500.3123719322501,11,0,1,0,2,387,14
503.0284201410972,513.4282358829003,2.2175385203346654,4.359184501481195,29,0,0,0,0,205,6
435.2320628861936,788.809679796111,112.7319724250382,24.168250466415657,30,1,0,0,1,42,19
112.9184949391238,572.7632276321555,134.48439420200032,431.13593014400703,5,0,1,0,2,53,29
501.1524421939346,955.9411212889788,153.03616378948976,6.282987482977774,26,0,0,0,0,307,7
418.7668571263546,847.7083791691058,102.39695268879872,29.32712607777455,27,1,0,0,1,396,24
509.5119387186902,557.9749835932969,13.057895120769796,14.148496499036014,45,0,0,0,0,144,25
399.0697183865349,971.000295133094,177.23189101416338,36.94417120812682,33,1,0,0,1,232,16
424.6375561941202,811.3972400959734,107.16778260425406,36.64175578140805,27,1,0,0,1,126,35
503.5689395805509,603.5904782983646,22.525152416734784,4.274137342865174,4,0,0,0,0,212,2
416.1795756229574,483.43174955374246,21.055677822351225,32.400090849908,12,0,0,0,0,424,23
188.22052258427848,536.4306342198479,102.56118616386794,316.5995670475179,35,0,0,0,0,207,8
441.86469906270935,620.8801523093236,38.50018094460684,21.711702306235622,25,1,0,0,1,73,66
440.8099842253458,1013.2814153405674,150.95331121275638,139.2426966437951,49,0,0,0,0,398,21
407.3960845903665,487.7956286762754,22.47140833048876,40.28285090929421,11,1,0,0,1,89,125
477.502627130711,635.2237988079869,30.13165859158916,29.50703126240745,48,0,0,0,0,310,3
510.2211902451388,596.9378223162122,26.25145687024366,40.73849725686341,44,0,0,0,0,147,39
379.8500629302607,475.2378258652224,28.256172729063312,45.81867283772874,13,0,0,0,0,209,36
73.54120644062357,583.2911364373838,141.05746744942238,411.5641091336479,18,0,1,0,2,89,61
497.974789083337,517.8098015942733,4.770223837429104,14.369099157418988,46,0,0,0,0,114,1
276.4633351401574,588.3239852353632,100.07273127471208,284.7649861871209,24,0,1,0,2,115,69
359.9762654595936,616.6650051151975,56.56897925257547,220.70938563176932,1,0,1,0,0,402,18
186.97268719346465,517.8973955500667,100.93080368522284,318.10716351487457,41,0,0,0,0,64,6
495.9019131848403,574.1099157595644,12.94071950863726,9.019300801125269,29,0,0,0,0,23,15
39.08927246168894,563.3058232210892,147.66979525200952,464.7077259918389,34,0,0,0,0,360,15
478.0322322236742,519.0469237051324,8.020592204796772,24.458550328156377,27,0,0,0,0,419,9
497.88456328795087,512.4414216767972,3.399692063327831,6.783797584891943,35,0,0,0,0,126,3
446.1868183151397,702.0115139477058,55.07505675201682,62.64875010093533,43,0,0,0,0,133,9
522.9222030722332,586.8996661016624,20.765034823843237,25.63560809819444,48,0,0,0,0,16,20
410.33531017337407,659.2910482257503,56.24970837989432,31.419532858944763,25,1,0,0,1,446,23
438.06960512272457,733.8689909141574,63.64909850869635,60.66382675147503,18,0,0,1,3,262,9
484.2929189793693,679.1283948940475,63.780035499954494,27.8175986610608,0,0,0,0,0,56,4
416.92864674711177,805.2382949858479,126.14423116947049,42.79220842674874,35,1,0,0,1,73,76
186.29397362180327,575.1188268494758,124.24153071902276,342.79061867916005,8,0,1,0,2,313,35
538.367050612136,616.329470048387,24.960844357196024,43.87186568974323,47,0,0,0,0,240,19
398.527795838548,1012.8462053326156,195.77642709695357,97.50523085747984,40,1,0,0,1,278,25
521.1677665106973,860.5339159382854,89.84655935822748,27.40883625274546,34,0,0,0,0,1,27
427.1056569202792,503.7473547163572,18.68162160656545,45.80212773876406,2,0,0,0,0,79,29
501.99134026809577,523.6908003083682,3.5710522792330224,6.642682542232933,26,0,0,0,0,220,0
517.6448634001082,615.3690831763522,28.61618825598608,28.844225455257288,49,0,0,0,0,166,59
160.60014606479962,545.6083386876223,105.38708364536431,289.7899913169581,32,0,0,0,0,355,30
96.97381083634968,621.4568833509724,135.37445154917089,489.228276787092,1,0,1,0,2,384,18
394.8221284900637,710.6883738997192,72.1524603856655,30.43057038422233,22,1,0,0,1,125,39
170.45634847015344,574.9368729908352,110.2072701451339,305.95255425182586,29,0,0,0,0,147,29
511.8423089016866,1012.729467455636,147.246428639484,95.47437452634529,49,0,0,0,0,209,26
548.1160955513537,1013.3699497069482,130.93379854464845,54.12467641094554,36,0,0,0,0,437,20
504.7135162359833,513.1399245547889,2.103228679724635,3.448448220738157,45,0,0,0,0,322,1
503.3773963921169,513.3554981734395,2.1760037706496846,5.8541351512125175,47,0,0,0,0,150,0
444.4373302488536,811.4928693876687,114.69276757562706,97.15505390062508,43,1,0,0,1,282,24
503.4985173106761,511.09960689939504,1.834319549592168,3.8739254479764895,31,0,0,0,0,199,0
450.6651120882951,775.7430115522592,94.05115452751036,60.12060442178466,49,0,0,0,1,159,15
490.2607468240471,625.8690600697697,32.93110628933147,93.75256079608704,1,0,1,0,0,357,18
214.81452358655807,510.8115689378564,92.48737550412622,289.3966501983715,40,0,0,0,0,20,7
425.0151649890177,524.9473348972174,21.703322257426013,47.07431662078125,1,0,0,0,0,170,29
434.3184160678001,500.1316520332068,14.71705028245205,19.760759335520845,23,0,0,0,0,400,20
500.4776765285344,511.6480930850927,2.7864747528077705,5.984776597151267,14,0,0,0,0,256,3
501.4628591776444,508.65146427584034,1.7844767620943442,3.043185761117172,43,0,0,0,0,243,9
510.7495113914991,579.4526145844146,18.125641029941125,40.35008161175477,0,0,1,0,2,287,41
514.5488240518926,856.6160107900056,114.7529554659388,47.700611850313976,26,0,0,0,0,21,20
426.8508627104191,510.03759825268565,22.901165222473598,42.10473535736247,7,0,0,0,0,413,33
50.76687161337233,562.8340578951322,125.19330416455637,387.2397879363466,25,0,0,0,0,115,110
501.1460933237613,513.2281654188932,2.241042555733628,5.750567795079519,34,0,0,0,0,354,2
53.697315944068926,513.4140345507903,144.6906969325074,448.5040318558706,36,0,0,0,0,388,8
20.026692595867907,814.0982559371653,190.0679420518648,364.114177771666,43,1,0,0,0,373,20
192.8347143984232,556.8270548893663,105.47023204731896,313.09046277862024,33,0,0,0,0,3,12
503.89035508244814,514.7516711185033,2.913428708756432,5.3054362126898695,46,0,0,0,0,264,1
181.49203785834104,486.7194727722273,73.40781940679048,273.6129840893608,48,0,0,0,0,32,23
376.98838064508215,1012.8334566057842,211.31389683836835,144.0687648024862,39,1,0,0,1,300,30
501.9105627696599,513.3870150006454,3.068651685816425,5.747800509401031,12,0,0,0,0,366,0
501.985558966816,513.3852438560266,2.860753904704822,5.31156314871339,49,0,0,0,0,162,2
398.8989525532305,1013.6041078124136,172.8588469501822,212.5797897946512,49,0,0,0,0,83,38
19.982186910053017,633.3426536106168,195.09553816577312,470.2665317124858,14,0,1,0,2,74,26
144.18994212951057,624.5037496726663,120.81708212115268,440.9334607246956,1,0,1,0,0,264,17
188.71957870292024,590.4493162335243,127.28682650881504,320.47439983632694,15,0,1,0,2,280,17
405.5730559490006,777.0569203979865,83.8206093110093,88.26743003475224,22,0,0,1,3,270,12
431.7797577398064,895.7009346090667,121.26746367742297,118.84001704242836,49,1,0,0,1,313,23
176.98870812820903,574.3066076521983,107.47964924713064,286.300846593938,28,0,0,0,0,371,33
499.2204952423459,510.0790231439899,2.688882187458566,5.893298717557059,21,0,0,0,0,12,5
20.064447583183927,619.5438453004728,171.42013879280708,407.8893209448713,26,0,0,0,2,125,22
388.6396509813221,981.9217340372394,172.976693135818,117.83577107841528,49,1,0,0,1,180,9
215.8966552722273,564.1144929228891,99.58065022268948,287.21198384629014,30,0,0,0,2,86,6
421.952029164888,766.2316679217554,70.62784151411277,82.85384030606599,43,0,0,0,0,284,4
477.8837250499367,806.9003596686869,100.23102307386986,30.835022321616464,49,0,0,0,0,124,10
381.2918418507748,973.8693094038472,191.098366944568,116.41229642591036,39,1,0,0,1,198,12
472.6003921155414,519.1727540986298,10.504660811643754,34.62509886025833,23,0,0,0,0,386,5
222.288184435262,517.2515084143996,94.36852981120556,280.1427065045121,38,0,0,0,0,182,7
380.6633967549841,1013.4120614533574,209.58149726536573,150.14691804274025,39,1,0,0,1,260,40
23.111073511697075,467.2013883930227,95.05657864933156,385.255202298386,49,0,0,0,0,75,19
203.4619770726316,592.2743753826346,112.40733096611558,359.28898382557094,1,0,1,0,2,162,15
439.39058684919286,708.1597605985215,56.53054836084289,55.24283046187787,26,0,0,1,3,192,10
533.0156948179792,805.7066999068057,77.20933580617083,28.91154944468872,33,0,0,0,0,281,28
442.1982499376734,577.8349492788842,20.82689048306114,47.20657641176285,2,0,0,0,0,128,99
419.3927457947359,487.5744128668749,23.71509077456161,41.08844966888665,9,0,0,0,0,336,19
501.34290228130885,512.0960767527232,2.10560075114208,4.290610041234004,8,0,0,0,0,179,5
447.5460647004217,716.9141337333759,62.82237854291772,21.88554076408468,28,1,0,0,1,160,26
398.8369297158215,975.0504413230316,165.20047951321482,147.64272425308388,48,0,0,0,0,102,36
20.08902859104362,635.2251763425069,185.95776426791545,398.0804516526925,23,0,0,0,2,356,27
70.20988187872749,513.4190208462838,97.18220248765276,435.67314875287286,49,0,0,0,0,359,10
50.72484233394151,619.8091214044707,168.89894645326623,454.7657829422433,23,0,1,0,2,267,10
507.6266793986885,783.8324816802365,71.58534490003976,6.255825388636879,12,0,0,0,0,425,6
427.5752827055231,732.0773733764684,65.34586710110929,67.08032721086141,20,0,0,1,3,315,11
26.47238231381872,561.2755933585875,133.47265316462102,454.45159870129726,32,0,0,0,0,396,34
387.4984557025713,964.2842097874502,168.2723218311426,121.263515332976,49,1,0,0,1,82,11
498.3404806117528,517.3844449589864,3.9617761767703423,9.225187640167064,11,0,0,0,0,6,4
42.82763812750704,571.2239182370647,149.88633360134278,457.5146400465284,34,0,0,0,2,254,6
492.8353926038562,513.9299420387159,5.198193367852723,14.365979095713556,1,0,0,0,0,301,19
500.4938259240978,509.8045482951442,2.6718587878793203,4.598628675848545,33,0,0,0,0,209,5
90.75900996780804,562.5973614005552,128.8275969941379,407.7544510050817,12,0,1,0,2,208,19
427.71182393390586,666.8009781076911,53.68179817198729,27.619915810375005,24,1,0,0,1,265,33
412.9999522649216,779.0895205753251,76.93565646747972,90.28368110747864,44,0,0,0,0,221,15
504.5888499093657,892.2108825400026,72.613612186475,3.834859484583092,37,0,0,0,0,339,6
429.7318432169173,1006.808269519605,153.12046333068187,163.87902130281276,49,0,0,0,0,348,36
19.93342618367244,1011.4907554336514,353.59709272645847,489.0179098418159,13,0,0,1,3,418,18
499.1530159504194,511.1910744511544,3.1576191809487053,6.521762094004941,47,0,0,0,0,417,4
322.07353148968,587.174577160758,59.60123263152657,234.0899135499516,1,0,1,0,0,312,17
396.90904843460055,735.9904020529822,82.00100513852303,99.7300232627028,35,0,0,0,0,91,9
495.8005071331081,513.853913021725,3.502321509335939,11.527554141589237,7,0,0,0,0,84,3
228.58290702610023,513.8936112297934,90.1691928432906,276.8098958987034,46,0,0,0,0,58,9
372.60148336629055,1011.6704429241004,202.09311609510704,127.7930634058502,43,1,0,0,1,373,16
192.8347143984233,586.3800311125977,116.91605110906772,314.5259962690586,23,0,1,0,2,3,14
398.0892336707494,1012.7590595714452,161.95995359012315,214.25804600714685,1,0,0,0,0,187,21
429.97274617029024,980.40067746305,150.1574442654513,160.91745759857423,43,1,0,0,1,355,20
20.13920554210357,523.6950604289324,143.98134743626633,391.3737849803677,34,0,0,0,0,178,43
452.0965329912808,761.0579464165648,91.28784532966291,22.66424629414894,35,1,0,0,1,8,9
480.24705647752745,794.9754123384686,92.85477679143511,29.841238765295717,49,0,0,0,0,93,7
77.77407860507648,607.8092277804848,164.91426591119145,438.6876274888316,12,0,1,0,2,435,13
19.98218691005297,478.4852176268391,139.8792832116325,397.2577752088953,44,0,0,0,0,74,20
404.7435671817812,499.2250844061669,26.81645521483572,68.14913379014996,1,0,0,0,0,259,45
38.798539004959565,620.3306412266626,168.04778096325393,465.8517047125332,23,0,1,0,2,389,11
188.71957870292013,515.0770115611399,104.457473079065,317.54543030991465,45,0,0,0,0,280,11
69.88508347716328,614.4219501130735,187.2639094751638,506.3574144225111,5,0,1,0,2,251,39
439.807263026613,538.0386251431555,21.860514822861607,25.3204108718042,18,1,0,0,1,1,37
35.44666100642281,557.4766670063556,143.82316308649786,407.65241141640377,31,0,0,0,0,278,35
559.6607425323316,1012.8449431353894,138.33134540807364,45.2967986934998,34,0,0,0,0,222,19
19.90105962595502,608.6852344489934,173.96058683404564,449.9012597539131,21,0,0,0,0,446,33
439.50847693617095,638.6364391993516,61.20709422705578,23.80711332168414,24,1,0,0,0,43,16
19.853125134536253,473.0837169195112,136.68659806284958,398.7967493121323,48,0,0,0,0,395,28
