min,max,mean,sd,median,max_median_distance,min_median_distance,proportion_above_mean,min_index,max_index,crossings,proportion_increasing,file_num,index,previous_L,previous_R,previous_B,label
463.8842557303083,812.7880144115716,574.1966524749633,97.88801765458622,525.7275439753487,287.0604704362229,61.843288245040355,0.282,490,327,6,0.348,257,28,0,0,0,0
436.28060791799743,810.775293217271,535.1499658813585,123.20243770253214,458.1400225477885,352.63527066948257,21.859414629791047,0.338,314,58,2,0.428,235,38,1,0,0,1
500.79998742996696,852.1480542123326,531.3925464042287,76.81263582295159,506.41810749165495,345.7299467206776,5.618120061687989,0.122,228,488,24,0.526,334,5,0,0,0,0
440.5836266441189,803.1534528800508,566.3178590525988,105.45265120168594,535.6560601676443,267.4973927124065,95.07243352352543,0.298,488,232,6,0.322,304,34,0,0,0,1
481.85854482021193,568.0461298386916,515.9508827342063,20.367085016787083,508.26546672783934,59.78066311085229,26.406921907627407,0.356,168,370,12,0.468,377,24,0,0,0,0
502.0702858384238,511.889330422114,506.28880634089666,1.8782944208939456,505.97191967789274,5.917410744221286,3.901633839468957,0.444,282,101,22,0.518,236,4,0,0,0,0
24.33898551836293,608.5087988581214,464.1037315496245,194.55166603376304,576.0495540471501,32.45924481097131,551.7105685287871,0.69,33,333,2,0.57,303,42,0,1,0,2
213.4584329266989,494.86372288825646,430.5426758131369,80.67015634358687,464.6526677132555,30.21105517500098,251.1942347865566,0.746,381,315,8,0.588,27,27,0,0,0,0
465.6172516272633,629.5563650411035,582.9407161501325,37.24493104138848,591.2198858448116,38.33647919629186,125.60263421754837,0.548,6,192,2,0.426,165,30,0,1,0,0
64.20731670269464,579.4657624489736,443.0284206023564,137.7985408920514,461.0615985449941,118.40416390397945,396.8542818422995,0.71,187,413,6,0.668,331,21,0,1,0,2
499.6851140487011,557.0483138882183,513.4314318895143,13.939238412507232,507.7849477598379,49.263366128380426,8.099833711136796,0.308,413,45,6,0.458,40,0,0,0,0,0
412.7436372173568,515.63266917948,485.7100124797698,28.92679721167528,498.53489346353234,17.097775715947648,85.79125624617552,0.648,9,486,4,0.69,150,18,0,0,0,0
497.9403978794815,522.9647911478706,508.62229000209175,4.938307484486903,507.7201231672506,15.244667980620022,9.77972528776911,0.426,493,69,12,0.436,89,0,0,0,0,0
456.4177963124535,512.4728473335662,494.63887955554713,16.845667440595324,502.208259864447,10.264587469119192,45.79046355199347,0.714,35,283,12,0.568,369,14,0,0,1,0
449.4433191971889,608.4673131165245,515.2774594650197,34.18361146419991,517.1323301630644,91.3349829534601,67.68901096587547,0.53,332,162,4,0.51,420,11,0,0,0,0
185.99656332294708,519.574559635672,441.5894094186552,103.54657288426537,501.22316115463013,18.351398481041883,315.2265978316831,0.704,374,211,6,0.554,130,7,0,0,0,0
398.6266254012024,1012.9506452534542,654.3220959752343,175.79488000911923,620.769717691034,392.18092756242027,222.1430922898316,0.268,490,294,4,0.248,179,24,0,0,0,1
19.96908722954537,820.8774446995901,480.24037430130574,246.81579989802586,490.6207414770148,330.2567032225753,470.6516542474694,0.578,267,387,4,0.424,377,34,0,0,0,0
501.1169892095816,509.03260505332327,504.9869760179089,1.7543416492343766,505.1107693343896,3.9218357189336643,3.9937801248079836,0.522,420,308,14,0.484,72,2,0,0,0,0
413.8599512239588,652.407002530922,460.5420196202494,52.53648352021509,447.5404615422204,204.86654098870162,33.68051031826161,0.32,154,8,4,0.44,404,24,1,0,0,0
498.1120361008866,835.5975885954595,534.9955884019383,86.02379586484426,505.2965379813479,330.30105061411155,7.184501880461312,0.13,42,478,18,0.506,102,5,0,0,0,0
19.93328071584315,1008.6849993650676,446.06391837606236,269.84774746145115,508.5052381109697,500.1797612540979,488.57195739512656,0.69,307,471,12,0.55,433,12,0,0,0,0
25.52439366908935,489.8666858921527,417.50681724537884,119.3256693953549,461.4250663556335,28.441619536519227,435.9006726865441,0.834,460,350,2,0.702,415,24,0,0,0,0
401.15285348964073,1012.8138089050964,583.943885472683,198.95077452482357,525.7533730185005,487.0604358865959,124.60051952885976,0.452,404,128,2,0.37,109,125,1,0,0,1
50.2310834646835,515.2356543026843,426.9941520765967,146.11397787271727,507.2582774671247,7.977376835559653,457.0271940024412,0.734,406,270,14,0.548,428,5,0,0,0,0
429.968381680459,488.0584886348054,458.7482549253272,18.57704340375147,458.7216333656452,29.336855269160253,28.75325168518617,0.5,89,452,2,0.596,257,38,0,0,0,0
501.4598652735127,512.8071037976928,507.53670254147494,2.343601598974158,507.4779952694667,5.329108528226072,6.018129995953984,0.488,3,238,22,0.538,306,7,0,0,0,0
482.7746286416974,765.9669325950351,577.018578604893,62.636447033672134,558.2898080428545,207.67712455218066,75.51517940115707,0.186,9,443,6,0.46,289,27,0,1,0,0
383.3880721788289,807.2352179179527,500.30662056683275,102.82621257507961,487.1174736687626,320.1177442491901,103.72940148993371,0.412,149,58,2,0.736,157,13,0,0,1,3
202.8925659985724,524.2621813362365,447.57084899595435,98.41559628667792,503.41035595878157,20.85182537745493,300.51778996020914,0.708,349,496,10,0.57,204,6,0,0,0,0
438.74966919797066,581.2750188509718,468.0590332084289,31.02626803220141,459.32868033432607,121.94633851664577,20.579011136355405,0.404,151,7,4,0.486,331,37,1,0,0,1
157.10121027607448,515.6123714657888,411.3593305876404,100.87780211140223,456.718755746449,58.89361571933978,299.6175454703745,0.734,359,492,4,0.718,340,34,0,0,0,0
378.9698428408648,962.2399485322608,564.626499402653,181.57355935943144,507.38695597177826,454.8529925604825,128.41711313091344,0.332,457,169,6,0.344,286,16,1,0,0,1
427.5221891056546,782.0388038186471,539.0361251639439,109.61335484533792,506.9499382946886,275.08886552395853,79.42774918903399,0.326,478,174,4,0.444,304,12,1,0,0,1
52.9041239144722,624.5926624988376,464.23052625546,181.5098927581533,526.2332791885796,98.35938331025807,473.32915527410734,0.672,114,405,2,0.628,213,18,0,1,0,2
500.0672001214429,512.0658619806383,505.8098492470795,2.6553918334819926,505.3763988780714,6.689463102566833,5.309198756628518,0.436,370,197,14,0.51,370,4,0,0,0,0
501.020776967703,515.0695062595722,507.8899447710145,3.2566971896424195,507.87649320805434,7.19301305151788,6.855716240351342,0.496,155,405,10,0.53,272,5,0,0,0,0
444.203847386197,531.9051281494854,500.5580227228671,17.59018101217896,505.42229201470434,26.48283613478111,61.218444628507314,0.64,142,497,6,0.598,404,12,0,0,0,0
388.2570165570277,1012.9206136696964,504.8742051661819,171.56329597118233,428.0490798956014,584.871533774095,39.792063338573655,0.262,267,16,2,0.436,202,28,1,0,0,1
20.07144668414416,499.6035758070941,430.6819944340052,118.05464329190902,469.62792800793034,29.975647799163767,449.55648132378616,0.836,480,397,4,0.562,431,27,0,0,0,0
129.5724479168684,566.162896556313,440.0057558144019,115.4074389578903,456.40731099899233,109.75558555732061,326.8348630821239,0.716,205,463,8,0.646,39,26,0,0,0,2
159.0784306001108,579.1087295050047,433.6351010863284,74.92193848655619,437.9083888868197,141.200340618185,278.8299582867089,0.628,490,10,6,0.464,48,18,1,0,0,0
304.980601467734,509.99023365978667,497.24680969242314,30.39468548985226,504.2881864839506,5.702047175836071,199.3075850162166,0.868,495,435,14,0.484,342,6,0,0,0,0
203.85305649216497,591.0135806758487,486.87516826991066,124.83228174905085,559.9736431120743,31.0399375637744,356.1205866199094,0.656,56,314,2,0.57,70,14,0,1,0,2
437.0386778735912,697.9757050902366,502.127113802504,55.25605433798032,497.43529099093485,200.54041409930176,60.396613117343634,0.438,220,131,2,0.66,80,11,0,0,1,3
480.6886878962888,1013.6071593229108,624.9339867159049,167.80435461002423,531.2514949632362,482.3556643596746,50.56280706694736,0.288,493,343,4,0.33,372,47,0,0,0,0
78.25750059569152,514.0771688949462,428.78184427201046,142.230399215168,505.0100584236526,9.067110471293631,426.7525578279611,0.754,424,25,14,0.514,240,7,0,0,0,0
