min,max,mean,sd,median,max_median_distance,min_median_distance,proportion_above_mean,min_index,max_index,crossings,proportion_increasing,file_num,index,previous_L,previous_R,previous_B,label
463.8842557303083,812.0240432983311,574.1792632204255,97.86161476949883,525.710535795938,286.3135075023931,61.826280065629646,0.28,49,33,4,0.32,257,28,0,0,0,0
436.84029000687553,810.2774275158774,535.1794643512864,123.16927474207456,458.1313923299713,352.14603518590616,21.291102323095743,0.34,31,6,2,0.44,235,38,1,0,0,1
500.9402482379065,849.4626412758437,531.3615444725912,76.465644743415,506.3897621653507,343.072879110493,5.4495139274442295,0.12,33,49,20,0.52,334,5,0,0,0,0
441.2104686261118,803.0858408390122,566.2908616307906,105.44117990687116,536.6538883864017,266.4319524526105,95.44341976028994,0.3,49,23,4,0.3,304,34,0,0,0,1
483.0197926793144,568.0461298386916,515.955887785979,20.373126634205402,507.89043338065346,60.155696458038165,24.870640701339084,0.36,17,37,9,0.48,377,24,0,0,0,0
502.1784142644983,511.8647507597426,506.22335980384764,1.8418635118752278,505.8562691733305,6.008481586412131,3.6778549088321597,0.4,28,10,12,0.48,236,4,0,0,0,0
24.68260095500553,608.3021927824221,464.0893321595865,194.3120371383724,576.8897272083534,31.412465574068733,552.2071262533478,0.68,3,33,2,0.54,303,42,0,1,0,2
307.4393204587465,553.735539726535,508.1365365965763,56.14470958783752,524.9073298657663,28.828209860768652,217.4680094070198,0.8,7,19,4,0.46,496,11,0,0,1,3
213.8463859728992,491.813888959528,430.52234908589685,80.65296707355323,464.68920459410487,27.12468436542315,250.84281862120565,0.76,38,31,6,0.6,27,27,0,0,0,0
477.8551674203819,594.5591898048231,510.95415972345586,20.89838174833572,506.9338522348116,87.62533757001148,29.078684814429664,0.22,47,43,10,0.5,518,6,0,0,0,0
471.2791987707936,629.2131672100928,582.9491086072567,37.15979904393121,591.1353807029279,38.07778650716489,119.85618193213435,0.54,1,19,2,0.46,165,30,0,1,0,0
68.82141418371127,579.0519763603613,443.09839788815293,137.75090783645228,461.2123048769441,117.83967148341725,392.3908906932328,0.7,19,41,4,0.68,331,21,0,1,0,2
500.472717848732,555.1441663710141,513.4583198740938,13.933534374224124,508.6499669701901,46.49419940082396,8.177249121458146,0.3,41,5,3,0.52,40,0,0,0,0,0
412.81392780884346,514.7285122150263,485.7279125477381,28.796901236433534,498.17668725309375,16.55182496193254,85.36275944425029,0.64,1,49,3,0.74,150,18,0,0,0,0
426.3814725586635,529.2588724590893,507.78729999879187,18.08246491843539,509.38003163397315,19.87884082511613,82.99855907530963,0.6,21,28,12,0.5,613,9,0,0,0,3
498.5693331686517,522.8681651151405,508.6490081977972,4.9148082888379,508.0654778596539,14.802687255486603,9.4961446910022,0.38,49,7,12,0.42,89,0,0,0,0,0
457.4196195818618,511.6875475260705,494.7230035113425,16.716080605162592,502.02916007922903,9.65838744684146,44.60954049736722,0.72,4,28,9,0.54,369,14,0,0,1,0
449.8941165101624,607.7047691846473,515.2386899166203,34.19063855211509,516.9992013827148,90.70556780193249,67.10508487255237,0.54,33,16,4,0.52,420,11,0,0,0,0
187.47316794481,519.4336560508353,441.65912929415504,103.53946983662134,501.48618735230343,17.947468698531907,314.0130194074934,0.7,37,21,4,0.58,130,7,0,0,0,0
398.6266254012024,1012.8034853661584,654.2947012114465,175.6699806701763,620.2103164800435,392.5931688861149,221.58369107884113,0.26,49,29,4,0.22,179,24,0,0,0,1
19.975202691365965,820.229051896219,480.2699349220122,246.7204952464715,491.9771526654932,328.25189923072577,472.0019499741272,0.56,27,39,4,0.44,377,34,0,0,0,0
501.1169892095816,508.8543092865652,504.99159032800867,1.7791059830926872,505.02152760533033,3.8327816812348487,3.904538395748716,0.52,42,31,10,0.5,72,2,0,0,0,0
414.9955778003279,648.2788851620496,460.5005416557648,52.23933582151967,447.4647939340341,200.8140912280155,32.4692161337062,0.32,15,1,4,0.44,404,24,1,0,0,0
328.2894888703271,573.1314783277852,511.35977460158705,57.52766296167849,523.1157566322379,50.01572169554731,194.8262677619108,0.74,9,18,6,0.36,448,13,0,0,1,3
498.4847131982833,834.8673439777472,534.9588439506115,85.67644709584563,505.0162459659549,329.85109801179226,6.531532767671592,0.12,11,48,16,0.54,102,5,0,0,0,0
19.94809354284727,1008.676603352504,446.1757042470734,269.32172938908485,508.08845053636105,500.58815281614295,488.14035699351376,0.7,31,47,10,0.54,433,12,0,0,0,0
25.52439366908935,489.8666858921527,417.5656439554043,119.2114104774077,462.30917007170603,27.557515820446667,436.78477640261667,0.84,46,35,2,0.68,415,24,0,0,0,0
401.42659860876336,1012.5963490053562,583.9347053964558,198.8884073906421,518.5099538062951,494.08639519906103,117.08335519753177,0.46,41,13,2,0.32,109,125,1,0,0,1
52.361768467292286,515.2356543026843,426.9667463903133,146.0492290773176,507.22746567562774,8.008188627056597,454.86569720833546,0.74,41,27,10,0.52,428,5,0,0,0,0
430.09452407546326,487.78562883465486,458.7966388520658,18.568598573044785,458.3224424064125,29.463186428242352,28.22791833094925,0.5,9,45,2,0.6,257,38,0,0,0,0
246.95590303321697,576.504875512301,511.38738272200675,75.0341349245616,529.5629720535596,46.94190345874142,282.6070690203427,0.76,12,23,2,0.32,485,12,0,0,1,3
502.2596310965032,512.5459768836828,507.69705296732633,2.3369632154127524,507.5296955932274,5.0162812904553675,5.270064496724217,0.42,0,24,11,0.6,306,7,0,0,0,0
483.3942960172207,764.548897596748,577.0438253509456,62.53696817176269,557.9181441848,206.63075341194804,74.52384816757927,0.18,1,44,5,0.48,289,27,0,1,0,0
383.44204986042905,806.4416957054533,500.1518610018948,102.74865300211059,486.5561943307341,319.8855013747192,103.11414447030506,0.42,15,6,2,0.72,157,13,0,0,1,3
202.9242439912166,520.5758437565368,447.4608674201652,98.4440453079704,503.3333163454019,17.24252741113486,300.4090723541853,0.7,35,0,10,0.56,204,6,0,0,0,0
438.8087462504939,578.8952125476313,468.0106187193819,30.908901391650254,459.4024168329907,119.49279571464064,20.59367058249677,0.4,15,1,4,0.46,331,37,1,0,0,1
375.2261313745038,542.1985727172964,509.0193616463298,30.00457525444527,511.0075432721259,31.191029445170557,135.7814118976221,0.66,26,32,5,0.4,595,7,0,0,0,0
