min,max,mean,sd,median,max_median_distance,min_median_distance,proportion_above_mean,min_index,max_index,crossings,proportion_increasing,file_num,index,previous_L,previous_R,previous_B,label
463.8842557303083,812.2707715149049,574.1966523198594,97.88798514196549,526.142225897135,286.12854561777,62.257970166826624,0.28,98,65,4,0.34,257,28,0,0,0,0
436.34940734070346,810.2774275158774,535.1499658244818,123.2024189202437,458.1313923299713,352.14603518590616,21.781984989267812,0.34,63,12,2,0.41,235,38,1,0,0,1
500.9402482379065,849.4626412758437,531.3925350294227,76.8085946065155,506.40648835267814,343.05615292316554,5.466240114771665,0.12,66,98,22,0.51,334,5,0,0,0,0
441.05771198561007,803.0858408390122,566.3178591305881,105.4525930650394,535.7072877073465,267.37855313166574,94.64957572173643,0.3,97,46,6,0.32,304,34,0,0,0,1
483.0197926793144,568.0461298386916,515.9508814480554,20.367239915188392,508.0741135797788,59.972016258912845,25.054320900464404,0.35,34,74,9,0.5,377,24,0,0,0,0
502.1784142644983,511.8647507597426,506.2888062912054,1.8785633246341142,505.89135382347024,5.973396936272366,3.712939558971925,0.44,56,20,22,0.51,236,4,0,0,0,0
24.41241499127601,608.4367151595221,464.1037311103206,194.55138299599722,576.2601420855376,32.176573073984514,551.8477270942616,0.69,7,67,2,0.57,303,42,0,1,0,2
213.8463859728992,494.86372288825646,430.54267583436825,80.67017319557942,464.92472494163644,29.93899794662002,251.07833896873723,0.75,76,63,8,0.55,27,27,0,0,0,0
466.75217840403946,629.2131672100928,582.9407154221658,37.244751259041514,591.0813395229459,38.13182768714694,124.32916111890643,0.55,1,38,2,0.44,165,30,0,1,0,0
65.45400706297248,579.2276934284615,443.0284204236969,137.79848851217966,460.83754515059593,118.39014827786559,395.38353808762344,0.71,37,83,6,0.68,331,21,0,1,0,2
500.4372824193123,557.0483138882183,513.4314308767767,13.939120844582332,507.598643949641,49.44966993857736,7.161361530328691,0.31,83,9,5,0.46,40,0,0,0,0,0
412.81392780884346,515.5977309607289,485.71001171495453,28.925948965532985,498.60049075817017,16.997240202558714,85.78656294932671,0.65,2,97,3,0.7,150,18,0,0,0,0
498.5693331686517,522.8681651151405,508.62228989285757,4.938332274876652,507.8747607196615,14.993404395479047,9.305427551009757,0.41,98,14,12,0.42,89,0,0,0,0,0
456.4177963124535,511.97831741801855,494.6388810406055,16.84523036710343,502.22107084026356,9.757246577754984,45.80327452781006,0.72,7,57,10,0.55,369,14,0,0,1,0
449.8941165101624,607.7047691846473,515.2774593689081,34.183590236026596,516.9992013827148,90.70556780193249,67.10508487255237,0.53,66,32,4,0.54,420,11,0,0,0,0
186.1500043159797,519.4336560508353,441.5894101928515,103.54658142245059,501.30093030928197,18.132725741553372,315.1509259933023,0.7,75,42,4,0.53,130,7,0,0,0,0
398.6266254012024,1012.8855272949886,654.3220956819281,175.79470644568949,620.5286110061991,392.35691628878953,221.9019856049967,0.27,98,59,4,0.27,179,24,0,0,0,1
