min,max,mean,sd,median,max_median_distance,min_median_distance,proportion_above_mean,min_index,max_index,crossings,proportion_increasing,file_num,index,previous_L,previous_R,previous_B,label
501.1565647828514,513.2966286979264,507.2265967403889,6.070031957537508,507.2265967403889,6.070031957537481,6.070031957537537,0.5,0,1,1,0.5,257,28,0,0,0,0
454.6904837373581,490.3548691865416,472.5226764619498,17.83219272459175,472.5226764619498,17.832192724591778,17.83219272459172,0.5,1,0,1,0.0,235,38,1,0,0,1
507.5190513904371,697.3642665236827,602.4416589570599,94.92260756662279,602.4416589570599,94.92260756662279,94.92260756662279,0.5,1,0,1,0.0,334,5,0,0,0,0
493.5922249525268,784.3519334885983,638.9720792205626,145.37985426803576,638.9720792205626,145.37985426803573,145.37985426803579,0.5,0,1,1,0.5,304,34,0,0,0,1
502.8121872196148,506.1911892497218,504.50168823466834,1.6895010150534802,504.50168823466834,1.6895010150534517,1.6895010150535086,0.5,1,0,1,0.0,377,24,0,0,0,0
506.4633569128534,507.547872205746,507.0056145592997,0.542257646446302,507.0056145592997,0.5422576464462736,0.5422576464463305,0.5,1,0,1,0.0,236,4,0,0,0,0
377.8869890854235,599.8907773477164,488.88888321657,111.00189413114643,488.88888321657,111.0018941311464,111.00189413114646,0.5,0,1,1,0.5,303,42,0,1,0,2
472.17571558284186,484.92559893959486,478.55065726121836,6.374941678376501,478.55065726121836,6.374941678376501,6.374941678376501,0.5,0,1,1,0.5,27,27,0,0,0,0
496.0156267645408,609.1842965989902,552.5999616817655,56.58433491722468,552.5999616817655,56.58433491722462,56.58433491722474,0.5,0,1,1,0.5,165,30,0,1,0,0
368.43465171051065,506.64317964513407,437.5389156778224,69.10426396731171,437.5389156778224,69.10426396731168,69.10426396731174,0.5,1,0,1,0.0,331,21,0,1,0,2
506.2944152913687,510.448234493633,508.37132489250087,2.0769096011321437,508.37132489250087,2.0769096011321153,2.076909601132172,0.5,1,0,1,0.0,40,0,0,0,0,0
460.6171239473713,497.670430053157,479.14377700026415,18.52665305289287,479.14377700026415,18.52665305289287,18.52665305289287,0.5,0,1,1,0.5,150,18,0,0,0,0
504.2591733880271,505.4351720471181,504.84717271757256,0.5879993295455108,504.84717271757256,0.5879993295455392,0.5879993295454824,0.5,1,0,1,0.0,89,0,0,0,0,0
480.3652984808245,501.2684850319832,490.81689175640383,10.451593275579341,490.81689175640383,10.451593275579341,10.451593275579341,0.5,0,1,1,0.5,369,14,0,0,1,0
507.92459073791815,528.4585051263709,518.1915479321445,10.266957194226393,518.1915479321445,10.266957194226393,10.266957194226393,0.5,0,1,1,0.5,420,11,0,0,0,0
493.63438080192674,494.082701875489,493.8585413387079,0.22416053678114167,493.8585413387079,0.22416053678114167,0.22416053678114167,0.5,0,1,1,0.5,130,7,0,0,0,0
513.3456094289699,1007.8156318517472,760.5806206403586,247.23501121138867,760.5806206403586,247.2350112113886,247.23501121138872,0.5,0,1,1,0.5,179,24,0,0,0,1
85.57820152370195,605.4024490896709,345.49032530668643,259.9121237829845,345.49032530668643,259.91212378298445,259.9121237829845,0.5,1,0,1,0.0,377,34,0,0,0,0
506.57161161261024,508.54821426017975,507.559912936395,0.9883013237847535,507.559912936395,0.9883013237847535,0.9883013237847535,0.5,0,1,1,0.5,72,2,0,0,0,0
421.6884963833814,571.4984134097033,496.5934548965423,74.90495851316095,496.5934548965423,74.90495851316098,74.90495851316092,0.5,1,0,1,0.0,404,24,1,0,0,0
507.2730319542817,653.8595137583519,580.5662728563168,73.29324090203511,580.5662728563168,73.29324090203511,73.29324090203511,0.5,1,0,1,0.0,102,5,0,0,0,0
518.3864244187428,735.7329993473439,627.0597118830433,108.67328746430059,627.0597118830433,108.67328746430064,108.67328746430053,0.5,1,0,1,0.0,433,12,0,0,0,0
327.39970379004427,472.6915493698438,400.04562657994404,72.64592278989977,400.04562657994404,72.64592278989977,72.64592278989977,0.5,0,1,1,0.5,415,24,0,0,0,0
509.411716170012,527.6081914425782,518.5099538062951,9.098237636283102,518.5099538062951,9.098237636283102,9.098237636283102,0.5,0,1,1,0.5,109,125,1,0,0,1
457.6838389498989,509.6076829832353,483.6457609665671,25.961922016668183,483.6457609665671,25.96192201666821,25.961922016668154,0.5,0,1,1,0.5,428,5,0,0,0,0
457.63659578245966,473.0542000815658,465.3453979320127,7.708802149553065,465.3453979320127,7.708802149553094,7.708802149553037,0.5,1,0,1,0.0,257,38,0,0,0,0
502.2596310965032,510.13272662414937,506.1961788603263,3.9365477638230857,506.1961788603263,3.9365477638230573,3.936547763823114,0.5,0,1,1,0.5,306,7,0,0,0,0
542.5507835330503,557.9836230065422,550.2672032697963,7.716419736745934,550.2672032697963,7.716419736745934,7.716419736745934,0.5,0,1,1,0.5,289,27,0,1,0,0
443.2388865628256,511.13798015765775,477.1884333602417,33.949546797416076,477.1884333602417,33.949546797416076,33.949546797416076,0.5,1,0,1,0.0,157,13,0,0,1,3
497.92237583749466,520.5758437565368,509.2491097970157,11.32673395952105,509.2491097970157,11.32673395952105,11.32673395952105,0.5,1,0,1,0.0,204,6,0,0,0,0
448.4393209826471,540.2986356142586,494.3689782984528,45.92965731580577,494.3689782984528,45.9296573158058,45.92965731580574,0.5,1,0,1,0.0,331,37,1,0,0,1
477.3669487459261,478.0694082670179,477.718178506472,0.35122976054589117,477.718178506472,0.35122976054589117,0.35122976054589117,0.5,0,1,1,0.5,340,34,0,0,0,0
451.13038289397866,678.8072124980279,564.9687976960033,113.8384148020246,564.9687976960033,113.83841480202454,113.83841480202466,0.5,0,1,1,0.5,286,16,1,0,0,1
469.0746782619362,605.5050980613083,537.2898881616222,68.21520989968607,537.2898881616222,68.2152098996861,68.21520989968604,0.5,0,1,1,0.5,304,12,1,0,0,1
519.1459090034161,552.827469971977,535.9866894876966,16.840780484280458,535.9866894876966,16.840780484280458,16.840780484280458,0.5,1,0,1,0.0,213,18,0,1,0,2
502.17880223219015,507.2499191356327,504.7143606839114,2.535558451721272,504.7143606839114,2.535558451721272,2.535558451721272,0.5,1,0,1,0.0,370,4,0,0,0,0
509.4999873405547,511.0118454781795,510.2559164093671,0.7559290688124065,510.2559164093671,0.7559290688124065,0.7559290688124065,0.5,0,1,1,0.5,272,5,0,0,0,0
501.2527977907907,525.9830382542369,513.6179180225138,12.365120231723125,513.6179180225138,12.365120231723154,12.365120231723097,0.5,1,0,1,0.0,404,12,0,0,0,0
392.7271479396263,729.0504686716495,560.8888083056379,168.16166036601157,560.8888083056379,168.16166036601157,168.16166036601157,0.5,1,0,1,0.0,202,28,1,0,0,1
250.21208642542075,480.4339478342072,365.32301712981393,115.11093070439321,365.32301712981393,115.11093070439324,115.11093070439318,0.5,0,1,1,0.5,431,27,0,0,0,0
321.5955952332693,500.3191120772045,410.95735365523694,89.36175842196761,410.95735365523694,89.36175842196758,89.36175842196764,0.5,1,0,1,0.0,39,26,0,0,0,2
371.4635117148874,435.9744919098658,403.7190018123766,32.2554900974892,403.7190018123766,32.2554900974892,32.2554900974892,0.5,0,1,1,0.5,48,18,1,0,0,0
379.0475776509049,496.3260713683978,437.68682450965133,58.639246858746446,437.68682450965133,58.639246858746446,58.639246858746446,0.5,0,1,1,0.5,342,6,0,0,0,0
526.0823432566681,573.080213334495,549.5812782955816,23.498935038913487,549.5812782955816,23.498935038913487,23.498935038913487,0.5,0,1,1,0.5,70,14,0,1,0,2
448.7438678744674,505.6365587699049,477.1902133221862,28.446345447718755,477.1902133221862,28.446345447718727,28.446345447718784,0.5,1,0,1,0.0,80,11,0,0,1,3
506.3365072377448,519.3525196129692,512.844513425357,6.50800618761221,512.844513425357,6.508006187612182,6.508006187612239,0.5,0,1,1,0.5,372,47,0,0,0,0
418.8288627320648,504.8634651987358,461.8461639654003,43.0173012333355,461.8461639654003,43.0173012333355,43.0173012333355,0.5,0,1,1,0.5,240,7,0,0,0,0
477.0393809753935,791.7906804777235,634.4150307265585,157.375649751165,634.4150307265585,157.37564975116504,157.37564975116499,0.5,0,1,1,0.5,47,12,1,0,0,1
406.459464169656,721.0951331602522,563.7772986649541,157.31783449529811,563.7772986649541,157.31783449529814,157.3178344952981,0.5,1,0,1,0.0,109,91,1,0,0,1
516.6287481051246,583.2545815599387,549.9416648325316,33.31291672740707,549.9416648325316,33.31291672740713,33.312916727407014,0.5,1,0,1,0.0,289,7,0,0,0,0
442.341599016432,568.7964451111229,505.5690220637774,63.22742304734547,505.5690220637774,63.227423047345496,63.22742304734544,0.5,1,0,1,0.0,128,109,1,0,0,1
487.8207410037758,506.94571546776064,497.38322823576823,9.562487231992407,497.38322823576823,9.562487231992407,9.562487231992407,0.5,0,1,1,0.5,94,19,0,0,0,0
378.9526204719463,507.713024537215,443.3328225045807,64.38020203263434,443.3328225045807,64.38020203263432,64.38020203263437,0.5,0,1,1,0.5,36,3,0,0,0,0
447.8370874857858,786.6429750733331,617.2400312795594,169.40294379377366,617.2400312795594,169.40294379377372,169.4029437937736,0.5,0,1,1,0.5,258,14,1,0,0,1
502.3279957711058,509.01709100176674,505.67254338643625,3.3445476153304696,505.67254338643625,3.344547615330498,3.344547615330441,0.5,1,0,1,0.0,23,9,0,0,0,0
477.047882503382,502.3318812242942,489.6898818638381,12.641999360456083,489.6898818638381,12.641999360456111,12.641999360456055,0.5,1,0,1,0.0,173,10,0,0,1,3
532.2998593876038,560.1169169702124,546.2083881789081,13.90852879130432,546.2083881789081,13.90852879130432,13.90852879130432,0.5,0,1,1,0.5,7,20,0,0,0,0
290.0141764060886,507.0430559132243,398.52861615965645,108.51443975356784,398.52861615965645,108.51443975356784,108.51443975356784,0.5,0,1,1,0.5,146,4,0,0,0,0
