T,V,event
0.0,507.31377609770936,0
0.00011510128913443831,507.2868972214257,0
0.00023020257826887662,507.2603813834432,0
0.0003453038674033149,507.23421795578645,0
0.00046040515653775324,507.20839632473707,0
0.0005755064456721916,507.18290591467354,0
0.0006906077348066298,507.15773621176635,0
0.0008057090239410681,507.1328767875042,0
0.0009208103130755065,507.10831732201706,0
0.0010359116022099447,507.0840476271672,0
0.0011510128913443832,507.06005766937665,0
0.0012661141804788214,507.03633759216405,0
0.0013812154696132596,507.01287773836066,0
0.001496316758747698,506.9896686719748,0
0.0016114180478821363,506.9667011996808,0
0.0017265193370165747,506.9439663919004,0
0.001841620626151013,506.9214556034514,0
0.0019567219152854514,506.89916049373466,0
0.0020718232044198894,506.87707304643766,0
0.002186924493554328,506.8551855887258,0
0.0023020257826887663,506.83349080989126,0
0.0024171270718232043,506.81198177944873,0
0.0025322283609576428,506.79065196464154,0
0.002647329650092081,506.7694952473384,0
0.0027624309392265192,506.7485059403035,0
0.0028775322283609577,506.72767880281435,0
0.002992633517495396,506.70700905560307,0
0.0031077348066298346,506.68649239511365,0
0.0032228360957642726,506.6661250070395,0
0.003337937384898711,506.64590357913676,0
0.0034530386740331495,506.62582531329053,0
0.0035681399631675875,506.6058879368175,0
0.003683241252302026,506.58608971298816,0
0.0037983425414364644,506.56642945076317,0
0.003913443830570903,506.54690651371425,0
0.004028545119705341,506.52752082813333,0
0.004143646408839779,506.5082728903084,0
0.004258747697974218,506.4891637729573,0
0.004373848987108656,506.4701951308155,0
0.004488950276243094,506.4513692053607,0
0.004604051565377533,506.43268882867,0
0.004719152854511971,506.41415742641266,0
0.004834254143646409,506.39577901995096,0
0.0049493554327808475,506.37755822757333,0
0.0050644567219152855,506.3595002648302,0
0.0051795580110497235,506.34161094398837,0
0.005294659300184162,506.32389667259497,0
0.0054097605893186,506.30636445114993,0
0.0055248618784530384,506.2890218698958,0
0.005639963167587477,506.2718771047167,0
0.005755064456721915,506.2549389121569,0
0.005870165745856354,506.23821662356295,0
0.005985267034990792,506.2217201383481,0
0.00610036832412523,506.205459916396,0
0.006215469613259669,506.18944696960153,0
0.006330570902394107,506.1736928525622,0
0.006445672191528545,506.1582096524294,0
0.006560773480662984,506.1430099779284,0
0.006675874769797422,506.12810694755933,0
0.00679097605893186,506.1135141769936,0
0.006906077348066299,506.0992457656765,0
0.007021178637200737,506.0853162826507,0
0.007136279926335175,506.07174075162027,0
0.007251381215469614,506.05853463526535,0
0.007366482504604052,506.0457138188308,0
0.00748158379373849,506.0332945930015,0
0.007596685082872929,506.0212936360896,0
0.007711786372007367,506.0097279955468,0
0.007826887661141806,505.9986150688299,0
0.007941988950276244,505.98797258363356,0
0.008057090239410682,505.9778185775195,0
0.00817219152854512,505.96817137696166,0
0.008287292817679558,505.95904957583036,0
0.008402394106813997,505.95047201334324,0
0.008517495395948435,505.9424577515085,0
0.008632596685082873,505.935026052078,0
0.008747697974217311,505.928196353052,0
0.00886279926335175,505.9219882447494,0
0.008977900552486187,505.91642144547194,0
0.009093001841620627,505.9115157768058,0
0.009208103130755065,505.90729113856617,0
0.009323204419889503,505.9037674834319,0
0.009438305709023941,505.9009647912951,0
0.00955340699815838,505.89890304335,0
0.009668508287292817,505.8976021959591,0
0.009783609576427257,505.89708215432466,0
0.009898710865561695,505.89736274599113,0
0.010013812154696133,505.89846369422344,0
0.010128913443830571,505.90040459127465,0
0.010244014732965009,505.9032048715908,0
0.010359116022099447,505.9068837849734,0
0.010474217311233887,505.91146036974,0
0.010589318600368325,505.91695342590685,0
0.010704419889502763,505.9233814884315,0
0.0108195211786372,505.930762800549,0
0.010934622467771639,505.9391152872229,0
0.011049723756906077,505.94845652875705,0
0.011164825046040517,505.9588037345916,0
0.011279926335174955,505.97017371731454,0
0.011395027624309393,505.9825828669268,0
0.01151012891344383,505.996047125382,0
0.011625230202578269,506.0105819614459,0
0.011740331491712708,506.02620234589125,0
0.011855432780847146,506.04292272706846,0
0.011970534069981584,506.06075700688064,0
0.012085635359116022,506.07971851718963,0
0.01220073664825046,506.0998199966831,0
0.012315837937384898,506.12107356823685,0
0.012430939226519338,506.14349071679203,0
0.012546040515653776,506.1670822677814,0
0.012661141804788214,506.1918583661296,0
0.012776243093922652,506.2178284558565,0
0.01289134438305709,506.24500126030307,0
0.013006445672191528,506.2733847630156,0
0.013121546961325968,506.30298618930277,0
0.013236648250460406,506.33381198849696,0
0.013351749539594844,506.36586781693796,0
0.013466850828729282,506.39915852170475,0
0.01358195211786372,506.43368812512017,0
0.013697053406998158,506.4694598100382,0
0.013812154696132598,506.50647590594605,0
0.013927255985267036,506.5447378758979,0
0.014042357274401474,506.58424630428885,0
0.014157458563535912,506.625000885503,0
0.01427255985267035,506.66700041343705,0
0.014387661141804788,506.71024277192254,0
0.014502762430939228,506.75472492606366,0
0.014617863720073666,506.80044291449667,0
0.014732965009208104,506.84739184258933,0
0.014848066298342542,506.89556587659195,0
0.01496316758747698,506.94495823874587,0
0.01507826887661142,506.99556120336695,0
0.015193370165745857,507.04736609390375,0
0.015308471454880295,507.1003632809854,0
0.015423572744014733,507.15454218146067,0
0.015538674033149171,507.2098912584355,0
0.01565377532228361,507.2663980223142,0
0.01576887661141805,507.3240490328453,0
0.015883977900552487,507.3828299021776,0
0.015999079189686925,507.4427252989196,0
0.016114180478821363,507.5037189532175,0
0.0162292817679558,507.56579366282796,0
0.01634438305709024,507.62893130020956,0
0.016459484346224677,507.6931128206051,0
0.016574585635359115,507.75831827112853,0
0.016689686924493553,507.8245268008394,0
0.016804788213627995,507.89171667180585,0
0.016919889502762433,507.9598652711414,0
0.01703499079189687,508.0289491240131,0
0.01715009208103131,508.09894390760667,0
0.017265193370165747,508.1698244660398,0
0.017380294659300185,508.24156482620907,0
0.017495395948434623,508.3141382145651,0
0.01761049723756906,508.3875170747872,0
0.0177255985267035,508.4616730863589,0
0.017840699815837937,508.53657718401723,0
0.017955801104972375,508.61219957806077,0
0.018070902394106813,508.6885097755049,0
0.018186003683241254,508.76547660205296,0
0.018301104972375692,508.8430682248771,0
0.01841620626151013,508.9212521761755,0
0.01853130755064457,508.99999537749625,0
0.018646408839779006,509.07926416479313,0
0.018761510128913444,509.1590243142011,0
0.018876611418047883,509.2392410684991,0
0.01899171270718232,509.31987916423856,0
0.01910681399631676,509.4009028595133,0
0.019221915285451197,509.48227596233863,0
0.019337016574585635,509.56396185962313,0
0.019452117863720076,509.64592354668974,0
0.019567219152854514,509.7281236573335,0
0.019682320441988952,509.8105244943742,0
0.01979742173112339,509.89308806068595,0
0.019912523020257828,509.9757760906572,0
0.020027624309392266,510.0585500820703,0
0.020142725598526704,510.1413713283532,0
0.020257826887661142,510.2242009511755,0
0.02037292817679558,510.3069999333643,0
0.020488029465930018,510.3897291520967,0
0.020603130755064456,510.4723494123414,0
0.020718232044198894,510.55482148051595,0
0.020833333333333336,510.6371061183233,0
0.020948434622467774,510.71916411673755,0
0.02106353591160221,510.80095633010126,0
0.02117863720073665,510.8824437103025,0
0.021293738489871088,510.9635873409946,0
0.021408839779005526,511.044348471828,0
0.021523941068139964,511.1246885526535,0
0.0216390423572744,511.2045692676698,0
0.02175414364640884,511.28395256947266,0
0.021869244935543278,511.362800712978,0
0.021984346224677716,511.4410762891778,0
0.022099447513812154,511.51874225870097,0
0.022214548802946595,511.5957619851377,0
0.022329650092081033,511.6720992681023,0
0.02244475138121547,511.74771837598576,0
0.02255985267034991,511.82258407838344,0
0.022674953959484347,511.89666167814687,0
0.022790055248618785,511.9699170430372,0
0.022905156537753223,512.042316636943,0
0.02302025782688766,512.1138275506327,0
0.0231353591160221,512.1844175320053,0
0.023250460405156537,512.2540550158118,0
0.023365561694290975,512.3227091528147,0
0.023480662983425417,512.3903498383557,0
0.023595764272559855,512.4569477402988,0
0.023710865561694293,512.5224743263248,0
0.02382596685082873,512.5869018905407,0
0.02394106813996317,512.6502035793852,0
0.024056169429097607,512.7123534167914,0
0.024171270718232045,512.7733263285916,0
0.024286372007366483,512.8330981661292,0
0.02440147329650092,512.8916457290577,0
