T,V,event
0.0,504.4907576647528,0
0.00011763519645077808,504.53099996172404,0
0.00023527039290155617,504.5714919684221,0
0.0003529055893523342,504.61222905622384,0
0.00047054078580311234,504.6532069956471,0
0.0005881759822538903,504.6944219574484,0
0.0007058111787046684,504.73587051309033,0
0.0008234463751554466,504.77754963458466,0
0.0009410815716062247,504.8194566937102,0
0.0010587167680570027,504.86158946060766,0
0.0011763519645077807,504.903946101751,0
0.001293987160958559,504.94652517730447,0
0.001411622357409337,504.98932563786167,0
0.001529257553860115,505.0323468205787,0
0.0016468927503108931,505.07558844470157,0
0.001764527946761671,505.1190506064981,0
0.0018821631432124493,505.16273377359397,0
0.0019997983396632273,505.2066387787312,0
0.0021174335361140053,505.2507668129483,0
0.0022350687325647834,505.2951194181958,0
0.0023527039290155614,505.3396984793926,0
0.00247033912546634,505.3845062159398,0
0.002587974321917118,505.4295451726976,0
0.002705609518367896,505.47481821043766,0
0.002823244714818674,505.52032849578455,0
0.0029408799112694522,505.56607949065994,0
0.00305851510772023,505.61207494124017,0
0.0031761503041710082,505.658318866444,0
0.0032937855006217862,505.70481554596216,0
0.0034114206970725642,505.75156950784697,0
0.003529055893523342,505.79858551567713,0
0.0036466910899741202,505.8458685553101,0
0.0037643262864248987,505.89342382124516,0
0.0038819614828756767,505.9412567026103,0
0.003999596679326455,505.9893727687892,0
0.004117231875777233,506.03777775471065,0
0.004234867072228011,506.0864775458173,0
0.004352502268678789,506.13547816272956,0
0.004470137465129567,506.1847857456291,0
0.004587772661580346,506.23440653837906,0
0.004705407858031123,506.28434687239815,0
0.004823043054481901,506.3346131503165,0
0.00494067825093268,506.38521182942407,0
0.005058313447383458,506.4361494049427,0
0.005175948643834236,506.4874323931321,0
0.005293583840285014,506.5390673142638,0
0.005411219036735792,506.5910606754697,0
0.00552885423318657,506.64341895350117,0
0.005646489429637348,506.6961485774122,0
0.005764124626088126,506.7492559111864,0
0.0058817598225389045,506.80274723634227,0
0.005999395018989682,506.85662873452094,0
0.00611703021544046,506.9109064700965,0
0.0062346654118912385,506.9655863728151,0
0.0063523006083420165,507.0206742205004,0
0.0064699358047927945,507.07617562183253,0
0.0065875710012435725,507.13209599923266,0
0.0067052061976943505,507.18844057187334,0
0.0068228413941451285,507.2452143388339,0
0.006940476590595906,507.30242206242133,0
0.007058111787046684,507.3600682516882,0
0.0071757469834974625,507.4181571461533,0
0.0072933821799482405,507.47669269975984,0
0.0074110173763990185,507.5356785650859,0
0.007528652572849797,507.5951180778268,0
0.007646287769300575,507.65501424157446,0
0.007763922965751353,507.71536971290976,0
0.007881558162202132,507.776186786829,0
0.00799919335865291,507.8374673825237,0
0.008116828555103688,507.89921302953445,0
0.008234463751554465,507.9614248542947,0
0.008352098948005243,508.02410356708504,0
0.008469734144456021,508.08724944941315,0
0.0085873693409068,508.15086234184025,0
0.008705004537357577,508.21494163226953,0
0.008822639733808356,508.27948624470866,0
0.008940274930259133,508.3444946285318,0
0.009057910126709912,508.40996474824595,0
0.009175545323160691,508.47589407378234,0
0.009293180519611468,508.54227957132906,0
0.009410815716062245,508.6091176947101,0
0.009528450912513024,508.67640437733303,0
0.009646086108963801,508.7441350247119,0
0.00976372130541458,508.81230450758,0
0.00988135650186536,508.8809071556022,0
0.009998991698316136,508.94993675169667,0
0.010116626894766915,509.0193865269781,0
0.010234262091217692,509.08924915633116,0
0.010351897287668471,509.1595167546184,0
0.01046953248411925,509.23018087353614,0
0.010587167680570027,509.301232499123,0
0.010704802877020804,509.3726620499244,0
0.010822438073471583,509.444459375825,0
0.01094007326992236,509.5166137575459,0
0.01105770846637314,509.58911390682016,0
0.011175343662823918,509.661947967238,0
0.011292978859274695,509.73510351577715,0
0.011410614055725474,509.8085675650104,0
0.011528249252176251,509.8823265659959,0
0.01164588444862703,509.9563664118491,0
0.011763519645077809,510.0306724419942,0
0.011881154841528586,510.1052294471029,0
0.011998790037979363,510.18002167470166,0
0.012116425234430142,510.2550328354603,0
0.01223406043088092,510.3302461101524,0
0.012351695627331698,510.40564415728176,0
0.012469330823782477,510.48120912136886,0
0.012586966020233254,510.5569226419005,0
0.012704601216684033,510.6327658629232,0
0.01282223641313481,510.7087194432831,0
0.012939871609585589,510.7847635674979,0
0.013057506806036368,510.86087795725854,0
0.013175142002487145,510.9370418835425,0
0.013292777198937922,511.01323417933804,0
0.013410412395388701,511.08943325296127,0
0.013528047591839478,511.16561710195776,0
0.013645682788290257,511.241763327577,0
0.013763317984741036,511.31784914980085,0
0.013880953181191811,511.3938514229264,0
0.013998588377642592,511.46974665166965,0
0.014116223574093367,511.54551100779275,0
0.014233858770544148,511.6211203472291,0
0.014351493966994925,511.69655022769206,0
0.014469129163445704,511.7717759267566,0
0.014586764359896481,511.8467724603879,0
0.01470439955634726,511.921514601903,0
0.014822034752798037,511.9959769013525,0
0.014939669949248818,512.0701337052947,0
0.015057305145699595,512.1439591769476,0
0.01517494034215037,512.2174273167027,0
0.01529257553860115,512.2905119829697,0
0.015410210735051926,512.3631869133469,0
0.015527845931502707,512.4354257460806,0
0.015645481127953484,512.5072020418042,0
0.015763116324404264,512.5784893055312,0
0.015880751520855038,512.6492610088744,0
0.01599838671730582,512.7194906124824,0
0.016116021913756596,512.7891515886577,0
0.016233657110207377,512.8582174441401,0
0.016351292306658154,512.9266617430306,0
0.01646892750310893,512.994458129838,0
0.016586562699559708,513.0615803526089,0
0.016704197896010485,513.1280022861424,0
0.016821833092461266,513.1936979552399,0
0.016939468288912043,513.2586415579871,0
0.017057103485362823,513.3228074890272,0
